,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics(normalized_no_stopwords),lyrics(normalized_with_stopwords),positive_score,negative_score,compound_score,sentiment_label,lyrics_href,track_genres,track_length,track_moods,track_title,track_url
10,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"Well since she put me down I've been out doin' in my head
I come in late at night and in the mornin' I just lay in bed

Well, Rhonda you look so fine (look so fine)
And I know it wouldn't take much time
For you to help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

She was gonna be my wife
And I was gonna be her man
(Oh Rhonda)
But she let another guy come between us
And it shattered our plans
(Oh Rhonda)

Well, Rhonda you caught my eye (caught my eye)
And I can give you lotsa reasons why
You gotta help me Rhonda
Help me get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart

Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart",well since put head come late night mornin lie bed well rhonda look fine look fine know would not take much time help rhonda help get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart go wife go man oh rhonda let another guy come us shatter plan oh rhonda well rhonda catch eye catch eye give lotsa reason get help rhonda help get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda help help rhonda help rhonda yeah get heart,well since she put me down i have be out do in my head i come in late at night and in the mornin i just lie in bed well rhonda you look so fine look so fine and i know it would not take much time for you to help me rhonda help me get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart she be go to be my wife and i be go to be her man oh rhonda but she let another guy come between us and it shatter our plan oh rhonda well rhonda you catch my eye catch my eye and i can give you lotsa reason why you get to help me rhonda help me get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda help help me rhonda help me rhonda yeah get her out of my heart,0.661,0.0,0.9994,1,/lyric/297693/The+Beach+Boys/Help+Me%2C+Rhonda,['Pop/Rock'],2:47,"['plaintive', 'warm', 'earnest', 'fun', 'sentimental', 'yearning', 'bittersweet', 'cathartic']","Help Me, Rhonda",https://www.allmusic.com/song/help-me-rhonda-mt0005831400
11,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"We come on the Sloop John B
My grandfather and me
Around Nassau town we did roam
Drinking all night
Got into a fight
Well I feel so broke up
I want to go home

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, yeah yeah
Well I feel so broke up
I want to go home

The first mate he got drunk
And broke in the Cap'n's trunk
The constable had to come and take him away
Sheriff John Stone
Why don't you leave me alone, yeah yeah
Well I feel so broke up, I want to go home

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, let me go home
Why don't you let me go home
(Hoist up the John B's sail)
Hoist up the John B
I feel so broke up I want to go home
Let me go home

The poor cook he caught the fits
And threw away all my grits
And then he took and he ate up all of my corn
Let me go home
Why don't they let me go home
This is the worst trip I've ever been on

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, let me go home
Why don't you let me go home",come sloop john b grandfather around nassau town roam drink night get fight well feel broke want go home hoist john bs sail see main sail set call captain ashore let go home let go home want go home yeah yeah well feel broke want go home first mate get drunk break capns trunk constable come take away sheriff john stone not leave alone yeah yeah well feel broke want go home hoist john bs sail see main sail set call captain ashore let go home let go home want go home let go home not let go home hoist john bs sail hoist john b feel broke want go home let go home poor cook catch fit throw away grit take eat corn let go home not let go home bad trip ever hoist john bs sail see main sail set call captain ashore let go home let go home want go home let go home not let go home,we come on the sloop john b my grandfather and me around nassau town we do roam drink all night get into a fight well i feel so broke up i want to go home so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home yeah yeah well i feel so broke up i want to go home the first mate he get drunk and break in the capns trunk the constable have to come and take him away sheriff john stone why do not you leave me alone yeah yeah well i feel so broke up i want to go home so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home let me go home why do not you let me go home hoist up the john bs sail hoist up the john b i feel so broke up i want to go home let me go home the poor cook he catch the fit and throw away all my grit and then he take and he eat up all of my corn let me go home why do not they let me go home this be the bad trip i have ever be on so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home let me go home why do not you let me go home,0.159,0.122,-0.4959,0,/lyric/21612/The+Beach+Boys/Sloop+John+B,"['Pop/Rock', 'Folk']",2:59,"['amiable/good-natured', 'summery', 'whimsical', 'cynical/sarcastic', 'wry', 'bright', 'fun', 'humorous']",Sloop John B,https://www.allmusic.com/song/sloop-john-b-mt0005887871
12,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"Do you want to dance and hold my hand?
Tell me baby I'm your lover man
OH baby, do you want to dance?

[Chorus]
Do you do you do you do you want to dance
Do you do you do you do you want to dance
Do you do you do you do you want to dance

Well do you want to dance under the moonlight?
Squeeze me baby all through the night
Oh baby, do you want to dance?

[Chorus]

Well do you want to dance under the moonlight?
Squeeze me baby all through the night
Oh baby, do you want to dance",want dance hold hand tell baby lover man oh baby want dance [ chorus ] want dance want dance want dance well want dance moonlight squeeze baby night oh baby want dance [ chorus ] well want dance moonlight squeeze baby night oh baby want dance,do you want to dance and hold my hand tell me baby i be your lover man oh baby do you want to dance [ chorus ] do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance well do you want to dance under the moonlight squeeze me baby all through the night oh baby do you want to dance [ chorus ] well do you want to dance under the moonlight squeeze me baby all through the night oh baby do you want to dance,0.441,0.0,0.9313,1,/lyric/582616/The+Beach+Boys/Do+You+Wanna+Dance,['Pop/Rock'],2:20,"['exciting', 'gleeful', 'joyous', 'rousing', 'celebratory', 'exuberant', 'fun', 'happy']",Do You Wanna Dance,https://www.allmusic.com/song/do-you-wanna-dance-mt0005867458
13,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"Aruba, Jamaica, oh I want to take ya
Bermuda, Bahama, come on pretty mama
Key Largo, Montego, baby why don't we go, Jamaica

Off the Florida Keys, there's a place called Kokomo
That's where you want to go to get away from it all
Bodies in the sand, tropical drink melting in your hand
We'll be falling in love to the rhythm of a steel drum band
Down in Kokomo

Aruba, Jamaica, oh I want to take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego, baby why don't we go
oh I want to take you down to
Kokomo, we'll get there fast and then we'll take it slow
That's where we want to go, way down in Kokomo

Martinique, that Montserrat mystique

We'll put out to sea and we'll perfect our chemistry
And by and by we'll defy a little bit of gravity
Afternoon delight, cocktails and moonlit nights
That dreamy look in your eye, give me a tropical contact high
Way down in Kokomo

Aruba, Jamaica, oh I want to take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego, baby why don't we go
oh I want to take you down to
Kokomo, we'll get there fast and then we'll take it slow
That's where we want to go, way down in Kokomo

Port au Prince, I want to catch a glimpse

Everybody knows a little place like Kokomo
Now if you want to go and get away from it all
Go down to Kokomo

Aruba, Jamaica, oh I want to take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego, baby why don't we go
oh I want to take you down to
Kokomo, we'll get there fast and then we'll take it slow
That's where we want to go, way down in Kokomo

Aruba, Jamaica, oh I want to take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego, baby why don't we go",aruba jamaica oh want take ya bermuda bahama come pretty mama key largo montego baby not go jamaica florida key place call kokomo want go get away body sand tropical drink melting hand fall love rhythm steel drum band kokomo aruba jamaica oh want take bermuda bahama come pretty mama key largo montego baby not go oh want take kokomo get fast take slow want go way kokomo martinique montserrat mystique put sea perfect chemistry defy little bit gravity afternoon delight cocktail moonlit night dreamy look eye give tropical contact high way kokomo aruba jamaica oh want take bermuda bahama come pretty mama key largo montego baby not go oh want take kokomo get fast take slow want go way kokomo port au prince want catch glimpse everybody know little place like kokomo want go get away go kokomo aruba jamaica oh want take bermuda bahama come pretty mama key largo montego baby not go oh want take kokomo get fast take slow want go way kokomo aruba jamaica oh want take bermuda bahama come pretty mama key largo montego baby not go,aruba jamaica oh i want to take ya bermuda bahama come on pretty mama key largo montego baby why do not we go jamaica off the florida key there be a place call kokomo that be where you want to go to get away from it all body in the sand tropical drink melting in your hand we will be fall in love to the rhythm of a steel drum band down in kokomo aruba jamaica oh i want to take you to bermuda bahama come on pretty mama key largo montego baby why do not we go oh i want to take you down to kokomo we will get there fast and then we will take it slow that be where we want to go way down in kokomo martinique that montserrat mystique we will put out to sea and we will perfect our chemistry and by and by we will defy a little bit of gravity afternoon delight cocktail and moonlit night that dreamy look in your eye give me a tropical contact high way down in kokomo aruba jamaica oh i want to take you to bermuda bahama come on pretty mama key largo montego baby why do not we go oh i want to take you down to kokomo we will get there fast and then we will take it slow that be where we want to go way down in kokomo port au prince i want to catch a glimpse everybody know a little place like kokomo now if you want to go and get away from it all go down to kokomo aruba jamaica oh i want to take you to bermuda bahama come on pretty mama key largo montego baby why do not we go oh i want to take you down to kokomo we will get there fast and then we will take it slow that be where we want to go way down in kokomo aruba jamaica oh i want to take you to bermuda bahama come on pretty mama key largo montego baby why do not we go,0.244,0.0,0.9902,1,/lyric/9046596/The+Beach+Boys/Kokomo+%5BSpanish+Vocals%5D,['Pop/Rock'],3:38,"['bright', 'carefree', 'celebratory', 'cheerful', 'fun', 'happy', 'light', 'lively']",Kokomo,https://www.allmusic.com/song/kokomo-mt0005971032
14,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"It's automatic when I
Talk with old friends
The conversation turns to
Girls we knew when their
Hair was soft and long and the
Beach was the place to go

Suntanned bodies and
Waves of sunshine the
California girls and a
Beautiful coastline
Warmed up weather
Let's get together and
Do it again

With a girl the lonely sea looks good
Makes your night times warm and out of sight

Been so long
(Hey now, hey now, hey now, hey now, hey now)
(Hey now, hey now, hey now, hey now, hey now)

Well I've been thinking 'bout
All the places we've surfed and danced and
All the faces we've missed so let's get
Back together and do it again",automatic talk old friend conversation turn girl know hair soft long beach place go suntanned body wave sunshine california girl beautiful coastline warm weather let us get together girl lonely sea look good make night time warm sight long hey hey hey hey hey hey hey hey hey hey well think bout place surf dance face miss let us get back together,it be automatic when i talk with old friend the conversation turn to girl we know when their hair be soft and long and the beach be the place to go suntanned body and wave of sunshine the california girl and a beautiful coastline warm up weather let us get together and do it again with a girl the lonely sea look good make your night time warm and out of sight be so long hey now hey now hey now hey now hey now hey now hey now hey now hey now hey now well i have be think bout all the place we have surf and dance and all the face we have miss so let us get back together and do it again,0.251,0.054,0.9325,1,/lyric/995511/The+Beach+Boys/Do+It+Again,['Pop/Rock'],2:21,"['fun', 'nostalgic', 'reflective', 'exuberant', 'smooth', 'summery', 'carefree', 'cheerful']",Do It Again,https://www.allmusic.com/song/do-it-again-mt0005915919
15,The Beach Boys,fun,Sounds of Summer: The Very?,/album/sounds-of-summer-the-very-best-of-the-beach-boys-mw0000032970,"Ohh darlin'
My darlin' you're so fine
Ohhhh-hhh-hhh

Don't know if words can say
But darlin' I'll find a way
To let you know what you meant to me
Guess it was meant to be
I hold you in my heart
As life's most precious part

Oh darlin'
I dream about you often my pretty darlin'
(darlin' you're so fine)
I love the way you soften my life with your love
Your precious love uh huh oh

I was living like half a man
Then I couldn't love but now I can
You pick me up when I'm feeling sad
More soul than I ever had
Gonna love you every single night
Cause I think you're too outta sight

Oh darlin'
I dream you often my pretty darlin'
(darlin' you're so fine)
I love the way soften my life with your love
Your precious love uh huh huh

Woah oh oh oh
Every night darlin'
Gonna love you every single night, yes I will
Cause I think you're too doggone outta sight

Oh darlin'
I dream you often my pretty darlin'
(darlin' you're so fine)
I love the way soften my life with your love
Your precious love uh huh huh
Oh",ohh darlin darlin fine ohhhh hhh hhh not know word say darlin find way let know mean guess mean hold heart lif precious part oh darlin dream often pretty darlin darlin fine love way soften life love precious love uh huh oh live like half man could not love pick feel sad soul ever go love every single night think outta sight oh darlin dream often pretty darlin darlin fine love way soften life love precious love uh huh huh woah oh oh oh every night darlin go love every single night yes think doggone outta sight oh darlin dream often pretty darlin darlin fine love way soften life love precious love uh huh huh oh,ohh darlin my darlin you be so fine ohhhh hhh hhh do not know if word can say but darlin i will find a way to let you know what you mean to me guess it be mean to be i hold you in my heart as lif most precious part oh darlin i dream about you often my pretty darlin darlin you be so fine i love the way you soften my life with your love your precious love uh huh oh i be live like half a man then i could not love but now i can you pick me up when i be feel sad more soul than i ever have go to love you every single night because i think you be too outta sight oh darlin i dream you often my pretty darlin darlin you be so fine i love the way soften my life with your love your precious love uh huh huh woah oh oh oh every night darlin go to love you every single night yes i will because i think you be too doggone outta sight oh darlin i dream you often my pretty darlin darlin you be so fine i love the way soften my life with your love your precious love uh huh huh oh,0.508,0.017,0.9981,1,/lyric/540492/The+Beach+Boys/Darlin%27,['Pop/Rock'],2:14,"['playful', 'summery', 'boisterous', 'energetic', 'rousing', 'confident', 'fun', 'lively']",Darlin',https://www.allmusic.com/song/darlin-mt0005851453
16,The Beach Boys,fun,Pet Sounds,/album/pet-sounds-mw0000398074,"We come on the Sloop John B
My grandfather and me
Around Nassau town we did roam
Drinking all night
Got into a fight
Well I feel so broke up
I want to go home

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, yeah yeah
Well I feel so broke up
I want to go home

The first mate he got drunk
And broke in the Cap'n's trunk
The constable had to come and take him away
Sheriff John Stone
Why don't you leave me alone, yeah yeah
Well I feel so broke up, I want to go home

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, let me go home
Why don't you let me go home
(Hoist up the John B's sail)
Hoist up the John B
I feel so broke up I want to go home
Let me go home

The poor cook he caught the fits
And threw away all my grits
And then he took and he ate up all of my corn
Let me go home
Why don't they let me go home
This is the worst trip I've ever been on

So hoist up the John B's sail
See how the main sail sets
Call for the Captain ashore
Let me go home, let me go home
I want to go home, let me go home
Why don't you let me go home",come sloop john b grandfather around nassau town roam drink night get fight well feel broke want go home hoist john bs sail see main sail set call captain ashore let go home let go home want go home yeah yeah well feel broke want go home first mate get drunk break capns trunk constable come take away sheriff john stone not leave alone yeah yeah well feel broke want go home hoist john bs sail see main sail set call captain ashore let go home let go home want go home let go home not let go home hoist john bs sail hoist john b feel broke want go home let go home poor cook catch fit throw away grit take eat corn let go home not let go home bad trip ever hoist john bs sail see main sail set call captain ashore let go home let go home want go home let go home not let go home,we come on the sloop john b my grandfather and me around nassau town we do roam drink all night get into a fight well i feel so broke up i want to go home so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home yeah yeah well i feel so broke up i want to go home the first mate he get drunk and break in the capns trunk the constable have to come and take him away sheriff john stone why do not you leave me alone yeah yeah well i feel so broke up i want to go home so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home let me go home why do not you let me go home hoist up the john bs sail hoist up the john b i feel so broke up i want to go home let me go home the poor cook he catch the fit and throw away all my grit and then he take and he eat up all of my corn let me go home why do not they let me go home this be the bad trip i have ever be on so hoist up the john bs sail see how the main sail set call for the captain ashore let me go home let me go home i want to go home let me go home why do not you let me go home,0.159,0.122,-0.4959,0,/lyric/21612/The+Beach+Boys/Sloop+John+B,"['Pop/Rock', 'Folk']",,"['amiable/good-natured', 'summery', 'whimsical', 'cynical/sarcastic', 'wry', 'bright', 'fun', 'humorous']",Sloop John B,https://www.allmusic.com/song/sloop-john-b-mt0006833627
17,Toby Keith,fun,35 Biggest Hits,/album/35-biggest-hits-mw0000782946,"Yea, you can see the girl coming, from a mile away.
She got her big wheels turning, she got Oklahoma plates.
She's got the sunroof up, she's got her window rolled down.
And you ought to feel the ground shaking when she comes to town.

Yea, I'm in love with a girl in a 4 wheel drive.
Crome steel bumpers and red step side
She has a large time in a large machine.
Man I wonder how she gets up in that thing.
Cast a big showdow, sitting in the sun.
She's got it reved up, rocking, ready to run
And someday soon, I'm gonna climb right up and take a little ride in her big ol' truck.

She's got bucket seats, fully customized.
""In Your Wildest Dreams"" painted on the side.
It was built to run, she was built to show.
She's got a Haggard hit playing on the stereo.

Yea, I'm in love with a girl in a 4 wheel drive.
Chrome steel bumpers and red step side
She has a large time in a large machine.
Man I wonder how she gets up in that thing.
Cast a big shadow, sitting in the sun.
She's got it revved up, rocking, ready to run
And someday soon, I'm gonna climb right up and take a little ride in her big ol' truck.

Yea, I'm in love with a girl in a 4 wheel drive.
Chrome steel bumpers and red step side
She has a large time in a large machine.
Man I wonder how she gets up in that thing.
Cast a big shadow, sitting in the sun.
She's got it revved up, rocking, ready to run
And someday soon, I'm gonna climb right up and take a little ride in her big ol' truck.

Big ol' truck
10 feet tall and 10 feet wide
It's a big ol' truck
Here she come again man",yea see girl come mile away get big wheel turn get oklahoma plate get sunroof get window roll ought feel ground shake come town yea love girl wheel drive crome steel bumper red step side large time large machine man wonder get thing cast big showdow sit sun get rev rock ready run someday soon go climb right take little ride big old truck get bucket seat fully customize wild dream paint side build run build show get haggard hit playing stereo yea love girl wheel drive chrome steel bumper red step side large time large machine man wonder get thing cast big shadow sit sun get rev rock ready run someday soon go climb right take little ride big old truck yea love girl wheel drive chrome steel bumper red step side large time large machine man wonder get thing cast big shadow sit sun get rev rock ready run someday soon go climb right take little ride big old truck big old truck foot tall foot wide big old truck come man,yea you can see the girl come from a mile away she get her big wheel turn she get oklahoma plate she be get the sunroof up she be get her window roll down and you ought to feel the ground shake when she come to town yea i be in love with a girl in a wheel drive crome steel bumper and red step side she have a large time in a large machine man i wonder how she get up in that thing cast a big showdow sit in the sun she be get it rev up rock ready to run and someday soon i be go to climb right up and take a little ride in her big old truck she be get bucket seat fully customize in your wild dream paint on the side it be build to run she be build to show she be get a haggard hit playing on the stereo yea i be in love with a girl in a wheel drive chrome steel bumper and red step side she have a large time in a large machine man i wonder how she get up in that thing cast a big shadow sit in the sun she be get it rev up rock ready to run and someday soon i be go to climb right up and take a little ride in her big old truck yea i be in love with a girl in a wheel drive chrome steel bumper and red step side she have a large time in a large machine man i wonder how she get up in that thing cast a big shadow sit in the sun she be get it rev up rock ready to run and someday soon i be go to climb right up and take a little ride in her big old truck big old truck foot tall and foot wide it be a big old truck here she come again man,0.127,0.009,0.97,1,/lyric/2290314/Toby+Keith/Big+Ol%27+Truck,['Country'],3:43,"['bravado', 'earthy', 'fun', 'knotty', 'lively', 'rousing', 'swaggering', 'earnest']",Big Ol' Truck,https://www.allmusic.com/song/big-ol-truck-mt0009476765
18,Toby Keith,fun,35 Biggest Hits,/album/35-biggest-hits-mw0000782946,"We got winners, we got losers,
Chain smokers and boozers.
An' we got yuppies, we got bikers,
An' we got , thirsty hitchhikers.
And the girls next door dress up like movie stars.
Mm, mm, mm, mm, mm, I love this bar.
We got cowboys, we got truckers,
Broken hearted fools and suckers.
An' we got hustlers, we got fighters,
Early birds and all nighters.
And the veterans talk about their battle scars:
Mm, mm, mm, mm, mm, I love this bar.

I love this bar,
It's my kind of place.
Just walk in through the front door,
Puts a big smile on my face.
It ain't too far, come as you are.
Mm, mm, mm, mm, mm, I love this bar.

I've seen short skirts, we've got high-techs,
Blue collar boys and rednecks.
An' we got lovers, lots of lookers,
An' I've even seen dancin' girls and hookers,
And we like to drink our beer from a mason jar:
Mm, mm, mm, mm, mm, I love this bar, yes I do!

I like my truck, (I like my truck),
An' I like my girlfriend, ( I like my girlfriend),
I like to take her out to dinner,
I like a movie now and then

But I love this bar,
It's my kind of place.
Just trolling around the dance floor,
Puts a big smile on my face.
No cover charge, come as you are.
Mm, mm, mm, mm, mm, I love this bar.
Mm, mm, mm, mm, mm, I just love this ol' bar.",get winner get loser chain smoker boozer get yuppie get biker get thirsty hitchhiker girl next door dress like movie star mm mm mm mm mm love bar get cowboy get trucker break hearted fool sucker get hustler get fighter early bird nighter veteran talk battle scar mm mm mm mm mm love bar love bar kind place walk front door put big smile face not far come mm mm mm mm mm love bar see short skirt get high tech blue collar boy redneck get lover lot looker even see dancin girl hooker like drink beer mason jar mm mm mm mm mm love bar yes like truck like truck like girlfriend like girlfriend like take dinner like movie love bar kind place troll around dance floor put big smile face no cover charge come mm mm mm mm mm love bar mm mm mm mm mm love old bar,we get winner we get loser chain smoker and boozer an we get yuppie we get biker an we get thirsty hitchhiker and the girl next door dress up like movie star mm mm mm mm mm i love this bar we get cowboy we get trucker break hearted fool and sucker an we get hustler we get fighter early bird and all nighter and the veteran talk about their battle scar mm mm mm mm mm i love this bar i love this bar it be my kind of place just walk in through the front door put a big smile on my face it as not too far come as you be mm mm mm mm mm i love this bar i have see short skirt we have get high tech blue collar boy and redneck an we get lover lot of looker an i have even see dancin girl and hooker and we like to drink our beer from a mason jar mm mm mm mm mm i love this bar yes i do i like my truck i like my truck an i like my girlfriend i like my girlfriend i like to take her out to dinner i like a movie now and then but i love this bar it be my kind of place just troll around the dance floor put a big smile on my face no cover charge come as you be mm mm mm mm mm i love this bar mm mm mm mm mm i just love this old bar ,0.362,0.068,0.9961,1,/lyric/6659548/Toby+Keith/I+Love+This+Bar,['Country'],5:33,"['bravado', 'celebratory', 'rousing', 'swaggering', 'humorous', 'bright', 'fun', 'playful']",I Love This Bar,https://www.allmusic.com/song/i-love-this-bar-mt0009476787
19,Toby Keith,fun,35 Biggest Hits,/album/35-biggest-hits-mw0000782946,"Don't my baby look good in them blue jeans?
Tight on the top with a belly button ring a little tattoo
Somewhere in between
She only shows to me

Hey we're going out dancin' she's ready tonight
So damn good-lookin' boys it ain't even right
And when bar tender says for the lady
What's it gonna be?
I tell him man

She ain't into wine and roses
Beer just makes her turn up her nose and
She can't stand the thought of sippin' champagne
No Cuervo Gold Margaritas
Just ain't enough good burn in Tequila she needs
Somethin' with a little more edge and a little more plain
She's my little whiskey Girl
She's my little whiskey Girl
My Ragged-on-the-edges girl
Ah, but I like 'em rough

Baby got a '69 mustang
Four on the floor, and you ought to hear the pipes ring
I jump behind the wheel and it's away we go
Hey, I drive too fast, but she don't care
Blue bandanna tied all up in her hair
Just sittin' there
Singin' every song on the radio

She ain't into wine and roses
Beer just makes her turn up her nose
And, she can't stand the thought of sippin' champagne
No Cuervo Gold Margaritas
Just ain't enough good burn in Tequila she needs
Somethin' with a little more edge and a little more plain
She's my little whiskey Girl
She's my little whiskey Girl
My Ragged-on-the-edges girl
Ah, but I like 'em rough

No Cuervo Gold Margaritas
Just ain't enough good burn in Tequila she needs
Somethin' with a little more edge and a little more plain
She's my little whiskey Girl
Oh she's my little whiskey Girl
My Ragged-on-the-edges girl
Ah, but I like 'em rough
Yeah, I like 'em rough
I like 'em rough",not baby look good blue jean tight top belly button ring little tattoo somewhere show hey go dancin ready tonight damn good lookin boy not even right bar tender say lady go tell man not wine rose beer make turn nose not stand thought sippin champagne no cuervo gold margarita not enough good burn tequila need something little edge little plain little whiskey girl little whiskey girl rag edge girl ah like em rough baby get mustang four floor ought hear pipe ring jump behind wheel away go hey drive fast not care blue bandanna tie hair sittin singin every song radio not wine rose beer make turn nose not stand thought sippin champagne no cuervo gold margarita not enough good burn tequila need something little edge little plain little whiskey girl little whiskey girl rag edge girl ah like em rough no cuervo gold margarita not enough good burn tequila need something little edge little plain little whiskey girl oh little whiskey girl rag edge girl ah like em rough yeah like em rough like em rough,do not my baby look good in them blue jean tight on the top with a belly button ring a little tattoo somewhere in between she only show to me hey we be go out dancin she be ready tonight so damn good lookin boy it as not even right and when bar tender say for the lady what be it go to be i tell him man she as not into wine and rose beer just make her turn up her nose and she can not stand the thought of sippin champagne no cuervo gold margarita just as not enough good burn in tequila she need something with a little more edge and a little more plain she be my little whiskey girl she be my little whiskey girl my rag on the edge girl ah but i like em rough baby get a mustang four on the floor and you ought to hear the pipe ring i jump behind the wheel and it be away we go hey i drive too fast but she do not care blue bandanna tie all up in her hair just sittin there singin every song on the radio she as not into wine and rose beer just make her turn up her nose and she can not stand the thought of sippin champagne no cuervo gold margarita just as not enough good burn in tequila she need something with a little more edge and a little more plain she be my little whiskey girl she be my little whiskey girl my rag on the edge girl ah but i like em rough no cuervo gold margarita just as not enough good burn in tequila she need something with a little more edge and a little more plain she be my little whiskey girl oh she be my little whiskey girl my rag on the edge girl ah but i like em rough yeah i like em rough i like em rough,0.114,0.117,-0.1426,0,/lyric/6659549/Toby+Keith/Whiskey+Girl,['Country'],3:59,"['bravado', 'celebratory', 'rousing', 'swaggering', 'humorous', 'bright', 'fun', 'playful']",Whiskey Girl,https://www.allmusic.com/song/whiskey-girl-mt0009476789
