,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics_href,track_genres,track_length,track_moods,track_title,track_url
10,The Who,humorous,The Who Sell Out,/album/the-who-sell-out-mw0000652659,"One, two, three, four!

What's for tea, Mum?
What's for tea, darling?
Darling, I said ""what's for tea?""
What's for tea, daughter?

Heinz baked beans! (more music, more music, more music, more music)",/lyric/3560449/The+Who/Heinz+Baked+Beans,"['Pop/Rock', 'Classical']",1:00,"['carefree', 'cheerful', 'eccentric', 'freewheeling', 'fun', 'humorous', 'irreverent', 'light']",Heinz Baked Beans,https://www.allmusic.com/song/heinz-baked-beans-mt0006455586
11,The Who,humorous,The Who Sell Out,/album/the-who-sell-out-mw0000652659,"She sang the best she'd ever sang
She couldn't ever sing any better
But Mister Davidson never rang
She knew he would forget her

She'd seen him there
And put herself to ransom
He had stared
He really was quite handsome

She had really looked her best
She couldn't ever look any better
But she knew she'd failed the test
She knew he would forget her

Triumphant was the way she felt
As she acknowledged the applause
Triumphant was the way she'd felt
When she saw him at the dressing room door

She was happier than she'd ever been
As he praised her for her grace
But his expression changed, she had seen
As he leant to kiss her face

It ended there
He claimed a late appointment
She quickly turned
To hide her disappointment

She ripped her glittering gown
Couldn't face another show, no
Her deodorant had let her down
She should have used Odorono

It's smooth sailing with the highly successful sound
Of wonderful Radio London!",/lyric/3560451/The+Who/Odorono,['Pop/Rock'],2:34,"['campy', 'dramatic', 'humorous', 'irreverent', 'lively', 'playful', 'quirky', 'rousing']",Odorono,https://www.allmusic.com/song/odorono-mt0009241555
12,The Who,humorous,The Who Sell Out,/album/the-who-sell-out-mw0000652659,"Me and my brother were talking to each other
'Bout what makes a man a man
Was it brain or brawn, or the month you were born
We just couldn't understand

Our old man didn't like our appearance
He said that only women wear long hair

So me and my brother borrowed money from Mother
We knew what we had to do
We went downstairs, past the barber and gymnasium
And got our arms tattooed

Welcome to my life, tattoo
I'm a man now, thanks to you
I expect I'll regret you but the skin graft man won't get you
You'll be there when I die
Tattoo

My dad beat me 'cause mine said ""Mother""
But my mother naturally liked it and beat my brother
'Cause his tattoo was of a lady in the nude
And my mother thought that was extremely rude

Welcome to my life, tattoo
We've a long time together, me and you
I expect I'll regret you but the skin graft man won't get you
You'll be there when I die
Tattoo

Now I'm older, I'm tattooed all over
My wife is tattooed too
A rooty-toot-toot, rooty-tooty-toot-toot
Rooty-toot-toot tattoo too
To you

Radio London reminds you, go to the church of your choice!",/lyric/26992077/The+Who/Tattoo+%5BEarly+Mono+Mix%5D,['Pop/Rock'],2:51,"['dramatic', 'freewheeling', 'humorous', 'irreverent', 'literate', 'lively', 'playful', 'quirky']",Tattoo,https://www.allmusic.com/song/tattoo-mt0006250509
13,The Who,humorous,The Who Sell Out,/album/the-who-sell-out-mw0000652659,"Henry Pond had no fun
Had a face like a currant bun
This adolescent little fella
Was nicknamed by his friends ""Old Yella""

The doctors gave him creams and lotions
To try to sooth the boy's emotions
But all in vain, the acne stayed
Henry's hopes began to fade

Then, when just about to crack
Found another cream, Medac

When Henry in the mirror peered
His pimples all had disappeared
Henry laughed and yelled ""I got 'em!
Me face is like a baby's bottom!""",/lyric/3560456/The+Who/Medac,['Pop/Rock'],0:57,"['cheerful', 'freewheeling', 'fun', 'gleeful', 'humorous', 'irreverent', 'lively', 'playful']",Medac,https://www.allmusic.com/song/medac-mt0006261392
14,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"Little Betty ate a pound of aspirin
She got them from the shelf upon the wall
Betty's mommy wasn't there to save her
She didn't hear, hear her little baby call

Dead babies can't take care of themselves
Dead babies can't take things off the shelf
Well, we didn't want you anyway
Lalala-lalalalalala-la

Daddy is an agrophile in Texas
Mommy's on the bar most every night
Little Betty's sleeping in the graveyard
Living there in burgundy and white

Dead babies can't take care of themselves
Dead babies can't take things off the shelf
Well, we didn't love you anyway
Lalala-lalalalalala-la

Goodbye little Betty
Goodbye little Betty
So long little Betty
So long little Betty
Betty, so long

Dead babies can't take care of themselves
Dead babies can't take things off the shelf
Well, we didn't need you anyway
Lalala-lalalalalala-la

Goodbye little Betty",/lyric/1003190/Alice+Cooper/Dead+Babies,['Pop/Rock'],5:45,"['theatrical', 'brash', 'campy', 'dramatic', 'gutsy', 'humorous', 'irreverent', 'nihilistic']",Dead Babies,https://www.allmusic.com/song/dead-babies-mt0052754660
15,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"By day I'm a workin' man,
Layin' bricks or layin' pipe.
I don't stand out in a crowd;
Just look like one of the guys.
Little do they know,
When I'm alone in bed at night,
I become the King of the Silver Screen.

I stare at the ceiling there;
I know where I belong.
I two step with Fred Astaire or
Fighting old King Kong.
I can be any hero at all;
Zorro or Don Juan.
I know I'm the King of the Silver Screen.

Hollywood movies keep flashin' across my mind.
I could've been Valentino if I was born in another time.

I might be solving a case or swinging from a tree.
Share a joke with Crosby and Hope;
We're such good friends, you see.
Even dazzle the Academy with my versatility.
'Cause I'm the King of the Silver Screen.

Hollywood movies keep flashin' across my mind.
I could've been Errol Flynn
If I was born in another time.

I could've been a star.
I could've been a star.
I could've played that part.
But Hollywood movies keep flashin' before my eyes.
I could've been Greta Garbo
If I was born in another time.

I wake the very next day
Go on back to work.
I'm just a face in a crowd;
Another average jerk.
And all the guys on the building site look at me flirt.
Because I'm the Queen of the Silver.

Yes, I'm the Queen of the Silver Screen.
I admit it to all my fellow workers.
I don't care any more. I'm tired of closets.
I'm gonna eat my makeup for lunch today.
Just stop hittin' me again. All right guys?
I'm going to Hollywood to be a starlet.
I know I'm 240 pounds and play center
For the Detroit Lions.
I don't care any more.
I like makeup and dresses and Hollywood.
I'll make somebody a great little wife.
""Frankly, Scarlet, I don't give a damn.""",/lyric/4418477/Alice+Cooper/King+of+the+Silver+Screen,['Pop/Rock'],5:35,"['amiable/good-natured', 'innocent', 'sentimental', 'bravado', 'confident', 'humorous', 'naive', 'playful']",King of the Silver Screen,https://www.allmusic.com/song/king-of-the-silver-screen-mt0052754718
16,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"She looked so sleek and sassy
Rolling down Rodeo Drive
She got her daddy's black Corniche
And her tennis pro by her side

And she wants her mother's lover
To exercise her skill
And if she don't score him fast
She knows that her brother will

Oh I wish I were born in Beverly Hills
I swear I couldn't drink half as much as she spills
I want to live it up get my kicks and thrills
Be a gigolo lover and send her the bills

She says that she's an actress
Just never got a part
Now she's a teenage mess
With a burned out Gucci heart

She cracked one day at Cartier
When things came to a head
They put her trinkets away
And wrapped her up instead

Oh I wish I were born in Beverly Hills
I swear I couldn't drink half as much as she spills
I want to live it up get my kicks and thrills
Be a gigolo lover and send her the bills

She bit like a dog and she screamed like hell
""You ain't taking me to no padded cell
You better take all your hands off my high priced tail""

Oh I wish I were born in Beverly Hills
I swear I couldn't drink half as much as she spills
I want to live it up get my kicks and thrills
Be a gigolo lover and send her the bills",/lyric/3151663/Alice+Cooper/Wish+I+Were+Born+in+Beverly+Hills,['Pop/Rock'],3:33,"['swaggering', 'rollicking', 'confrontational', 'gutsy', 'humorous', 'playful', 'snide', 'theatrical']",Wish I Were Born in Beverly Hills,https://www.allmusic.com/song/wish-i-were-born-in-beverly-hills-mt0052754723
17,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"I'm a shepherd for the Pentecost
I got my scriptures and my wires crossed
I got no kids, and I got no home
They want us holy men to live alone

Since I've been here for a little stay
I see Rozetta day by day
She turns my head, makes me cough
I want to tear my collar off

I just can't sleep at night
Rozetta dressed in white
She's got the Devil's light
Shining in her eyes

Screamed my sermon damning sin and vice
When underneath I was a regular guy
My pulpit melted like a block of ice
When a bolt of lightning hit me from the sky

From my stretcher, when they wheeled me in
I stared directly in the eyes of sin
Nurse Rozetta, standing over me
And I was helpless as a man of God could be

Nurse Rozetta; I won't let her
Catch me peering down her sweater
Fantasizing silk suspender on her thighs
Nurse Rozetta make me better

Secretly my eyes undress her
Let me feel your tongue depressor
I'm suddenly twice my size
My pants are all wet inside

She's so creative with a bar of soap
And so inventive with a stethoscope
To check my pulse, she gotta hold my hand
I blow the fuse on the encephalogram

Satan sent her from the bowels of hell
I should have recognized old Jezebel
I surrendered to the urges felt
She popped the buckle on my bible belt

I just can't sleep at night
Rozetta dressed in white
She's got the Devil's light
Shining in her eyes

I'd lick her nylon seams
Like a hungry cat with cream
Oh, what a vivid seam
And I can't hold back no more",/lyric/3151665/Alice+Cooper/Nurse+Rozetta,['Pop/Rock'],4:16,"['swaggering', 'rollicking', 'confrontational', 'gutsy', 'humorous', 'playful', 'snide', 'theatrical']",Nurse Rozetta,https://www.allmusic.com/song/nurse-rozetta-mt0052754725
18,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"When I look back at my time at the track
And I played, and I played, and I played, and I was
Shooting the craps at the back of Fat Jack´s
Come on, fade me, Jake
I'm a Las Vegas dreamer they took to the cleaners
A bath, what a bath, what a bath I'd take
A fish on a hook, I was rattled and shook, 'cause I lost my stake
I took that serious

All of my life was a laugh and a joke
And a drink and a smoke
And then I passed out on the floor
Again and again, and again, and again, and again

I'm a gambling fool with a roll and cue
Want to play?  Want to play?  Want to play with me?
Put my ass on the line, rubbed my nose in the grime
And they picked me clean
The chance and the game drove Old Silkly insane
What a pain, what a strain on my brain it was
A fish on a hook, I was rattled and shook, 'cause I lost my stake
I took that serious

All of my life was a laugh and a joke
And a drink and a smoke
And then I passed out on the floor
Again and again, and again, and again, and again

Serious, it was serious, oh-so serious
Serious, it was serious, oh-so serious

All of my life was a laugh and a joke
And a drink and a smoke
And then I passed out on the floor
Or a friend
Again and again, and again, and again, and again

All of my life was a laugh and a joke
And a drink and a smoke
And then I passed out on the floor
Or a friend

Again and again, and again, and again, and again, and again
And again, and again, and again, and again, and again
And again, and again",/lyric/2646246/Alice+Cooper/Serious,['Pop/Rock'],2:43,"['swaggering', 'rollicking', 'confrontational', 'gutsy', 'humorous', 'snide', 'theatrical', 'knotty']",Serious,https://www.allmusic.com/song/serious-mt0052754727
19,Alice Cooper,humorous,The Studio Albums,/album/the-studio-albums-mw0002857080,"I got a name and number
I got a bed assigned
I got a dog in the city pound
That I left behind
I'm strapped down and wild eyed
She's locked up in a pen
She needs somebody to feed her
And I'm her only friend
So for Veronica's sake
I gotta get out of here
Yeah for Veronica's sake
She can get pretty weird
For Veronica's sake I gotta get myself out of here
We both been put in cages
We got our shots and tags
I got my sweating fist to shake
She's got her tail to wag
She has to bark and whimper
While I can scream and shout
The clock above the psycho ward
Says time is running out
So for Veronica's sake
I gotta get out of here
Yeah for Veronica's sake
She can get pretty weird
For Veronica's sake I gotta get myself out of here
And I can hear her howling all night
At the lonely moon
They're gonna give her the gas
If I don't get there soon
I gotta get there soon
For Veronica's sake I gotta get out of here
For Veronica's sake she can get pretty weird
For Veronica's sake I gotta get out of here",/lyric/3151669/Alice+Cooper/For+Veronica%27s+Sake,['Pop/Rock'],3:36,"['swaggering', 'rollicking', 'confrontational', 'gutsy', 'humorous', 'playful', 'snide', 'theatrical']",For Veronica's Sake,https://www.allmusic.com/song/for-veronicas-sake-mt0052754729
