,Unnamed: 0,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics(normalized_no_stopwords),lyrics(normalized_with_stopwords),lyrics_href,track_genres,track_length,track_moods,track_title,track_url
10,10,The Ink Spots,sad,The Anthology,/album/the-anthology-mw0000597190,"I cover the waterfront,
I'm watching the sea,,
Will the one I love,
Be coming back to me?

I cover the waterfront,
In search of my love,
And I'm covered by,
A starless sky above.

Here am I,
Patiently waiting,
Hoping and longing,
Oh! How I yearn!
Where are you?
Are you forgetting?
Do you remember?
Will you return?

I cover the waterfront,
I'm watching the sea,
For the one I love,
Must come back to me.",cover waterfront watch sea one love come back cover waterfront search love cover starless sky patiently wait hop longing oh yearn forget remember return cover waterfront watch sea one love must come back,i cover the waterfront i be watch the sea will the one i love be come back to me i cover the waterfront in search of my love and i be cover by a starless sky above here be i patiently wait hop and longing oh how i yearn where be you be you forget do you remember will you return i cover the waterfront i be watch the sea for the one i love must come back to me ,/lyric/1032563/The+Ink+Spots/I+Cover+the+Waterfront,['Vocal'],2:56,"['dramatic', 'gloomy', 'nocturnal', 'sad', 'yearning', 'delicate', 'poignant', 'reflective']",I Cover the Waterfront,https://www.allmusic.com/song/i-cover-the-waterfront-mt0007750942
11,11,The Ink Spots,sad,The Anthology,/album/the-anthology-mw0000597190,"You're breaking my heart 'cause you're leaving
You've fallen for somebody new
It isn't too easy believing
You'd leave after all we've been through
It's breaking my heart to remember
The dreams we depended upon
You're leaving a slow dying ember
I'll miss you, my love, when you're gone
I wish you joy, though teardrops burn
But if some day you should want to return
Please hurry back and we'll make a new start, dear
Till then you're breaking my heart

I wish you joy, though teardrops burn
But if some day you should want to return
Please hurry back and we'll make a new start, dear
Till then you're breaking my heart",break heart ecause leave fall somebody new not easy believe would leave break heart remember dream depend upon leave slow die ember miss love go wish joy though teardrop burn day want return please hurry back make new start dear till break heart wish joy though teardrop burn day want return please hurry back make new start dear till break heart,you be break my heart ecause you be leave you have fall for somebody new it be not too easy believe you would leave after all we have be through it be break my heart to remember the dream we depend upon you be leave a slow die ember i will miss you my love when you be go i wish you joy though teardrop burn but if some day you should want to return please hurry back and we will make a new start dear till then you be break my heart i wish you joy though teardrop burn but if some day you should want to return please hurry back and we will make a new start dear till then you be break my heart,/lyric/4154064/The+Ink+Spots/You%27re+Breaking+My+Heart+All+Over+Again,['Vocal'],2:54,"['delicate', 'dramatic', 'sad', 'gentle', 'intimate', 'plaintive', 'soft/quiet', 'earnest']",You're Breaking My Heart,https://www.allmusic.com/song/youre-breaking-my-heart-mt0007745917
12,12,Billie Holiday,sad,The Commodore Master Takes,/album/the-commodore-master-takes-mw0000256638,"Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

Then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

For then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterday",yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday,yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love for then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday,/lyric/1124160/Billie+Holiday/Yesterdays,"['Jazz', 'Blues', 'Vocal']",3:26,"['brooding', 'reflective', 'wistful', 'melancholy', 'sad', 'weary', 'yearning', 'bittersweet']",Yesterdays,https://www.allmusic.com/song/yesterdays-mt0003497945
13,13,Billie Holiday,sad,The Commodore Master Takes,/album/the-commodore-master-takes-mw0000256638,"My man don't love me
Treats me oh so mean
My man he don't love me
Treats me awfully
He's the lowest man
That I've ever see

He wears high trimmed pants
Stripes are really yellow
He wears high trimmed pants
Stripes are really yellow
But when he starts in to love me
He's so fine and mellow

Love will make you drink and gamble
Make you stay out all night long
Love will make you drink and gamble
Make you stay out all night long
Love will make you do things
That you know is wrong

But if you treat me right baby
I'll stay home everyday
If you treat me right baby
I'll stay home everyday
But you're so mean to me baby
I know you're gonna drive me away

Love is just like the faucet
It turns off and on
Love is like the faucet
It turns off and on
Sometimes when you think it's on baby
It has turned off and gone",man not love treat oh mean man not love treat awfully low man ever see wear high trim pant stripe really yellow wear high trim pant stripe really yellow start love fine mellow love make drink gamble make stay night long love make drink gamble make stay night long love make thing know wrong treat right baby stay home everyday treat right baby stay home everyday mean baby know go drive away love like faucet turn love like faucet turn sometimes think baby turn go,my man do not love me treat me oh so mean my man he do not love me treat me awfully he be the low man that i have ever see he wear high trim pant stripe be really yellow he wear high trim pant stripe be really yellow but when he start in to love me he be so fine and mellow love will make you drink and gamble make you stay out all night long love will make you drink and gamble make you stay out all night long love will make you do thing that you know be wrong but if you treat me right baby i will stay home everyday if you treat me right baby i will stay home everyday but you be so mean to me baby i know you be go to drive me away love be just like the faucet it turn off and on love be like the faucet it turn off and on sometimes when you think it be on baby it have turn off and go,/lyric/1155947/Billie+Holiday/Fine+and+Mellow,"['Blues', 'Jazz', 'Vocal']",3:18,"['laid-back/mellow', 'nocturnal', 'bittersweet', 'intimate', 'melancholy', 'warm', 'brooding', 'sad']",Fine and Mellow,https://www.allmusic.com/song/fine-and-mellow-mt0004059102
14,14,Billie Holiday,sad,The Commodore Master Takes,/album/the-commodore-master-takes-mw0000256638,"I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river
A certain man in this little town
Keeps draggin' my poor heart around
All I see for me is misery

I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

I gotta right to sing the blues
I gotta right to moan and cry
I gotta right to sit and sigh
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

There's nothing left for me
I'm full of misery
I gotta right to sing the blues",get right sing blue get right moan inside get right sit cry around river certain man little town keep draggin poor heart around see misery get right sing blue get right moan inside get right sit cry around river soon deep blue sea callin must love say choose get right sing blue get right sing blue get right moan cry get right sit sigh around river soon deep blue sea callin must love say choose get right sing blue nothing leave full misery get right sing blue,i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river a certain man in this little town keep draggin my poor heart around all i see for me be misery i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue i get to right to sing the blue i get to right to moan and cry i get to right to sit and sigh down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue there be nothing leave for me i be full of misery i get to right to sing the blue,/lyric/1155940/Billie+Holiday/I+Gotta+Right+to+Sing+the+Blues,"['Jazz', 'Blues', 'Vocal']",2:56,"['bitter', 'melancholy', 'wistful', 'elegant', 'freewheeling', 'sad', 'brooding', 'gentle']",I Gotta Right to Sing the Blues,https://www.allmusic.com/song/i-gotta-right-to-sing-the-blues-mt0005348746
15,15,Billie Holiday,sad,The Complete Commodore &?,/album/the-complete-commodore-decca-masters-mw0001788521,"Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

Then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

For then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterday",yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday,yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love for then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday,/lyric/1124160/Billie+Holiday/Yesterdays,"['Jazz', 'Blues', 'Vocal']",3:27,"['brooding', 'reflective', 'wistful', 'melancholy', 'sad', 'weary', 'yearning', 'bittersweet']",Yesterdays,https://www.allmusic.com/song/yesterdays-mt0020364267
16,16,Billie Holiday,sad,The Complete Commodore &?,/album/the-complete-commodore-decca-masters-mw0001788521,"My man don't love me
Treats me oh so mean
My man he don't love me
Treats me awfully
He's the lowest man
That I've ever see

He wears high trimmed pants
Stripes are really yellow
He wears high trimmed pants
Stripes are really yellow
But when he starts in to love me
He's so fine and mellow

Love will make you drink and gamble
Make you stay out all night long
Love will make you drink and gamble
Make you stay out all night long
Love will make you do things
That you know is wrong

But if you treat me right baby
I'll stay home everyday
If you treat me right baby
I'll stay home everyday
But you're so mean to me baby
I know you're gonna drive me away

Love is just like the faucet
It turns off and on
Love is like the faucet
It turns off and on
Sometimes when you think it's on baby
It has turned off and gone",man not love treat oh mean man not love treat awfully low man ever see wear high trim pant stripe really yellow wear high trim pant stripe really yellow start love fine mellow love make drink gamble make stay night long love make drink gamble make stay night long love make thing know wrong treat right baby stay home everyday treat right baby stay home everyday mean baby know go drive away love like faucet turn love like faucet turn sometimes think baby turn go,my man do not love me treat me oh so mean my man he do not love me treat me awfully he be the low man that i have ever see he wear high trim pant stripe be really yellow he wear high trim pant stripe be really yellow but when he start in to love me he be so fine and mellow love will make you drink and gamble make you stay out all night long love will make you drink and gamble make you stay out all night long love will make you do thing that you know be wrong but if you treat me right baby i will stay home everyday if you treat me right baby i will stay home everyday but you be so mean to me baby i know you be go to drive me away love be just like the faucet it turn off and on love be like the faucet it turn off and on sometimes when you think it be on baby it have turn off and go,/lyric/1155947/Billie+Holiday/Fine+and+Mellow,"['Blues', 'Jazz', 'Vocal']",3:19,"['laid-back/mellow', 'nocturnal', 'bittersweet', 'intimate', 'melancholy', 'warm', 'brooding', 'sad']",Fine and Mellow,https://www.allmusic.com/song/fine-and-mellow-mt0020375232
17,17,Billie Holiday,sad,The Complete Commodore &?,/album/the-complete-commodore-decca-masters-mw0001788521,"I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river
A certain man in this little town
Keeps draggin' my poor heart around
All I see for me is misery

I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

I gotta right to sing the blues
I gotta right to moan and cry
I gotta right to sit and sigh
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

There's nothing left for me
I'm full of misery
I gotta right to sing the blues",get right sing blue get right moan inside get right sit cry around river certain man little town keep draggin poor heart around see misery get right sing blue get right moan inside get right sit cry around river soon deep blue sea callin must love say choose get right sing blue get right sing blue get right moan cry get right sit sigh around river soon deep blue sea callin must love say choose get right sing blue nothing leave full misery get right sing blue,i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river a certain man in this little town keep draggin my poor heart around all i see for me be misery i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue i get to right to sing the blue i get to right to moan and cry i get to right to sit and sigh down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue there be nothing leave for me i be full of misery i get to right to sing the blue,/lyric/1155940/Billie+Holiday/I+Gotta+Right+to+Sing+the+Blues,"['Jazz', 'Blues', 'Vocal']",2:51,"['bitter', 'melancholy', 'wistful', 'elegant', 'freewheeling', 'sad', 'brooding', 'gentle']",I Gotta Right to Sing the Blues,https://www.allmusic.com/song/i-gotta-right-to-sing-the-blues-mt0026206949
18,18,Billie Holiday,sad,The Complete Commodore &?,/album/the-complete-commodore-decca-masters-mw0001788521,"Good morning heartache
You old gloomy sight
Good morning heartache
Thought we said goodbye last night
I turned and tossed until
It seems you we have gone
But here you are with the dawn

Wish I forget you
But you're here to stay
It seems I met you
When my love went away
Now everyday I stop I'm saying to you
Good morning heartache what's new

Stop haunting me now
Can't shake you nohow
Just leave me alone
I've got those Monday blues
Straight to Sunday blues

Good morning heartache
Here we go again
Good morning heartache
You're the one
Who knows me well
Might as well get use to you
Hanging around
Good morning heartache
Sit down

Stop haunting me now
Can't shake you nohow
Just leave me alone
I've got those Monday blues
Straight to Sunday blues

Good morning heartache
Here we go again
Good morning heartache
You're the one
Who knows me well
Might as well get use to you
Hanging around
Good morning heartache
Sit down",good morning heartache old gloomy sight good morning heartache think say goodbye last night turn toss seem go dawn wish forget stay seem meet love go away everyday stop say good morning heartache new stop haunt not shake nohow leave alone get monday blue straight sunday blue good morning heartache go good morning heartache one know well may well get use hang around good morning heartache sit stop haunt not shake nohow leave alone get monday blue straight sunday blue good morning heartache go good morning heartache one know well may well get use hang around good morning heartache sit,good morning heartache you old gloomy sight good morning heartache think we say goodbye last night i turn and toss until it seem you we have go but here you be with the dawn wish i forget you but you be here to stay it seem i meet you when my love go away now everyday i stop i be say to you good morning heartache what be new stop haunt me now can not shake you nohow just leave me alone i have get those monday blue straight to sunday blue good morning heartache here we go again good morning heartache you be the one who know me well may as well get use to you hang around good morning heartache sit down stop haunt me now can not shake you nohow just leave me alone i have get those monday blue straight to sunday blue good morning heartache here we go again good morning heartache you be the one who know me well may as well get use to you hang around good morning heartache sit down,/lyric/265421/Billie+Holiday/Good+Morning+Heartache,"['Jazz', 'Vocal']",3:08,"['brooding', 'gentle', 'gloomy', 'plaintive', 'sad', 'weary', 'dramatic', 'relaxed']",Good Morning Heartache,https://www.allmusic.com/song/good-morning-heartache-mt0020366664
19,19,Billie Holiday,sad,Strange Fruit [Universal?,/album/strange-fruit-universal-japan-mw0002317001,"Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

Then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterdays, yesterdays
Days I knew as happy sweet
Sequestered days
Olden days, golden days
Days of mad romance and love

For then gay youth was mine, truth was mine
Joyous free in flame and life
Then sooth was mine
Sad am I, glad am I
For today I'm dreamin' of yesterdays

Yesterday",yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday yesterday day know happy sweet sequestered day olden day golden day day mad romance love gay youth mine truth mine joyous free flame life sooth mine sad glad today dreamin yesterday yesterday,yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday yesterday day i know as happy sweet sequestered day olden day golden day day of mad romance and love for then gay youth be mine truth be mine joyous free in flame and life then sooth be mine sad be i glad be i for today i be dreamin of yesterday yesterday,/lyric/1124160/Billie+Holiday/Yesterdays,"['Jazz', 'Blues', 'Vocal']",3:25,"['brooding', 'reflective', 'wistful', 'melancholy', 'sad', 'weary', 'yearning', 'bittersweet']",Yesterdays,https://www.allmusic.com/song/yesterdays-mt0018446296
20,20,Billie Holiday,sad,Strange Fruit [Universal?,/album/strange-fruit-universal-japan-mw0002317001,"My man don't love me
Treats me oh so mean
My man he don't love me
Treats me awfully
He's the lowest man
That I've ever see

He wears high trimmed pants
Stripes are really yellow
He wears high trimmed pants
Stripes are really yellow
But when he starts in to love me
He's so fine and mellow

Love will make you drink and gamble
Make you stay out all night long
Love will make you drink and gamble
Make you stay out all night long
Love will make you do things
That you know is wrong

But if you treat me right baby
I'll stay home everyday
If you treat me right baby
I'll stay home everyday
But you're so mean to me baby
I know you're gonna drive me away

Love is just like the faucet
It turns off and on
Love is like the faucet
It turns off and on
Sometimes when you think it's on baby
It has turned off and gone",man not love treat oh mean man not love treat awfully low man ever see wear high trim pant stripe really yellow wear high trim pant stripe really yellow start love fine mellow love make drink gamble make stay night long love make drink gamble make stay night long love make thing know wrong treat right baby stay home everyday treat right baby stay home everyday mean baby know go drive away love like faucet turn love like faucet turn sometimes think baby turn go,my man do not love me treat me oh so mean my man he do not love me treat me awfully he be the low man that i have ever see he wear high trim pant stripe be really yellow he wear high trim pant stripe be really yellow but when he start in to love me he be so fine and mellow love will make you drink and gamble make you stay out all night long love will make you drink and gamble make you stay out all night long love will make you do thing that you know be wrong but if you treat me right baby i will stay home everyday if you treat me right baby i will stay home everyday but you be so mean to me baby i know you be go to drive me away love be just like the faucet it turn off and on love be like the faucet it turn off and on sometimes when you think it be on baby it have turn off and go,/lyric/1155947/Billie+Holiday/Fine+and+Mellow,"['Blues', 'Jazz', 'Vocal']",3:16,"['laid-back/mellow', 'nocturnal', 'bittersweet', 'intimate', 'melancholy', 'warm', 'brooding', 'sad']",Fine and Mellow,https://www.allmusic.com/song/fine-and-mellow-mt0018469625
21,21,Billie Holiday,sad,Strange Fruit [Universal?,/album/strange-fruit-universal-japan-mw0002317001,"I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river
A certain man in this little town
Keeps draggin' my poor heart around
All I see for me is misery

I gotta right to sing the blues
I gotta right to moan inside
I gotta right to sit and cry
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

I gotta right to sing the blues
I gotta right to moan and cry
I gotta right to sit and sigh
Down around the river

Soon that deep blue sea
Will be callin' me
It must be love say what you choose
I gotta right to sing the blues

There's nothing left for me
I'm full of misery
I gotta right to sing the blues",get right sing blue get right moan inside get right sit cry around river certain man little town keep draggin poor heart around see misery get right sing blue get right moan inside get right sit cry around river soon deep blue sea callin must love say choose get right sing blue get right sing blue get right moan cry get right sit sigh around river soon deep blue sea callin must love say choose get right sing blue nothing leave full misery get right sing blue,i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river a certain man in this little town keep draggin my poor heart around all i see for me be misery i get to right to sing the blue i get to right to moan inside i get to right to sit and cry down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue i get to right to sing the blue i get to right to moan and cry i get to right to sit and sigh down around the river soon that deep blue sea will be callin me it must be love say what you choose i get to right to sing the blue there be nothing leave for me i be full of misery i get to right to sing the blue,/lyric/1155940/Billie+Holiday/I+Gotta+Right+to+Sing+the+Blues,"['Jazz', 'Blues', 'Vocal']",2:52,"['bitter', 'melancholy', 'wistful', 'elegant', 'freewheeling', 'sad', 'brooding', 'gentle']",I Gotta Right to Sing the Blues,https://www.allmusic.com/song/i-gotta-right-to-sing-the-blues-mt0029700336
22,22,Jimmie Rodgers,sad,The Early Years 1928-1929,/album/the-early-years-1928-1929-mw0000309894,"Listen while you read
I am dreaming tonight of an old Southern town
And the best friend that I ever had
For I've grown so weary of roaming around
I'm going back home to my dad

Your hair has turned to silver
I know you're fading too
Daddy, dear ol' Daddy
I'm coming back to you

You made my boyhood happy
But still I longed to roam
I've had my way, but now I'll say
I long for you and for home

Dear ol' Daddy, you shared my sorrows and joy
You tried to bring me up right
I know you'll still be just one of the boys
So I'm starting back home tonight

Your hair has turned to silver
I know you're fading too
Daddy, dear ol' Daddy
I'm coming back to you

You made my boyhood happy
But still I longed to roam
I've had my way, but now I'll say
I long for you and for home

Daddy",listen read dream tonight old southern town good friend ever grow weary roam around go back home dad hair turn silver know fade daddy dear old daddy come back make boyhood happy still long roam way say long home dear old daddy share sorrow joy try bring right know still one boy start back home tonight hair turn silver know fade daddy dear old daddy come back make boyhood happy still long roam way say long home daddy,listen while you read i be dream tonight of an old southern town and the good friend that i ever have for i have grow so weary of roam around i be go back home to my dad your hair have turn to silver i know you be fade too daddy dear old daddy i be come back to you you make my boyhood happy but still i long to roam i have have my way but now i will say i long for you and for home dear old daddy you share my sorrow and joy you try to bring me up right i know you will still be just one of the boy so i be start back home tonight your hair have turn to silver i know you be fade too daddy dear old daddy i be come back to you you make my boyhood happy but still i long to roam i have have my way but now i will say i long for you and for home daddy,/lyric/1067381/Jimmie+Rodgers/Daddy+and+Home,['Country'],2:55,"['rustic', 'earnest', 'melancholy', 'organic', 'sentimental', 'passionate', 'reflective', 'sad']",Daddy and Home,https://www.allmusic.com/song/daddy-and-home-mt0031922492
23,23,George Jones,sad,Anniversary: Ten Years of?,/album/anniversary-ten-years-of-hits-mw0000190520,"Take me, take me to your darkest room
Close every window and bolt every door
The very first moment I heard your voice
I'd be in darkness no more

Take me to your most barren desert
A thousand miles from the nearest sea
The very moment I saw your smile
It would be like heaven to me

There's not any mountain to rugged to climb
No desert too barren to cross
Darlin', if you would just show a sign
Of love, I could bear with all loss

Take me to Siberia
And the coldest weather of the winter time
And it would be just like spring in California
As long as I knew you were mine

Yes, it would be just like spring in California
As long as I knew you were mine

Take me, take me",take take dark room close every window bolt every door first moment hear voice would darkness no take barren desert thousand mile near sea moment see smile would like heaven not mountain rugged climb no desert barren cross darlin would show sign love could bear loss take siberia cold weather winter time would like spring california long know mine yes would like spring california long know mine take take,take me take me to your dark room close every window and bolt every door the very first moment i hear your voice i would be in darkness no more take me to your most barren desert a thousand mile from the near sea the very moment i see your smile it would be like heaven to me there be not any mountain to rugged to climb no desert too barren to cross darlin if you would just show a sign of love i could bear with all loss take me to siberia and the cold weather of the winter time and it would be just like spring in california as long as i know you be mine yes it would be just like spring in california as long as i know you be mine take me take me,/lyric/35314153/George+Jones/Bartender%27s+Blues,['Country'],3:45,"['earthy', 'intimate', 'melancholy', 'plaintive', 'reflective', 'romantic', 'sad', 'somber']",Bartender's Blues,https://www.allmusic.com/song/bartenders-blues-mt0000356777
24,24,George Jones,sad,Anniversary: Ten Years of?,/album/anniversary-ten-years-of-hits-mw0000190520,"I've heard the sound of my dear old momma crying
And the sound of the train that took me off to war
And the awful sound of a thousand bombs exploding
And I wondered if I could take it anymore

There were times when they almost drove me crazy
But I did my best, I took it like a man
But who would think in my lonely room I'd hear it
The one sound in the world my heart can't stand

To hear that sound and to know its really over
Through tear-stained eyes I watched her walk away
And of earthquakes, storms and guns and wars
Lord, nothing has ever hurt me more than that lonely sound
The closing of the door

And of earthquakes, storms and guns and wars
Lord nothing has ever hurt me more than that lonely sound
The closing of the door",hear sound dear old momma cry sound train take war awful sound thousand bomb explode wonder could take anymore time almost drive crazy good take like man would think lonely room would hear one sound world heart not stand hear sound know really tear stain eye watch walk away earthquake storm gun war lord nothing ever hurt lonely sound closing door earthquake storm gun war lord nothing ever hurt lonely sound closing door,i have hear the sound of my dear old momma cry and the sound of the train that take me off to war and the awful sound of a thousand bomb explode and i wonder if i could take it anymore there be time when they almost drive me crazy but i do my good i take it like a man but who would think in my lonely room i would hear it the one sound in the world my heart can not stand to hear that sound and to know its really over through tear stain eye i watch her walk away and of earthquake storm and gun and war lord nothing have ever hurt me more than that lonely sound the closing of the door and of earthquake storm and gun and war lord nothing have ever hurt me more than that lonely sound the closing of the door,/lyric/712120/George+Jones/The+Door,['Country'],2:42,"['earthy', 'intimate', 'melancholy', 'plaintive', 'reflective', 'romantic', 'sad', 'somber']",The Door,https://www.allmusic.com/song/the-door-mt0004575271
25,25,George Jones,sad,Anniversary: Ten Years of?,/album/anniversary-ten-years-of-hits-mw0000190520,"Has it been a year since the last time I've seen her
My God I could swear it was ten
And the ocean of liquor I drank to forget her
Is gonna kill me but I'll drink till then

I've been livin' in hell with a bar for a cell
Still payin' for my cheatin' crime
Oh, and I got a long way to go, still doin' time

Still doin' time in a honky tonk prison
Still doin' time, where a man ain't forgiven
My poor heart is breakin' but there's no escapin'
Each morning I wake up and I find
Still doin' time

Oh, when you're caught cheatin' twice it's twenty to life
In a place where the sun never shines
And tomorrow you're gonna find me right here
Still doin' time

Still doin' time in a honky tonk prison
Still doin' time, where a man ain't forgiven
My poor heart is breakin' but there's no escapin'
Each morning I wake up and I find,
Still doin' time
Still doin' time",year since last time see god could swear ten ocean liquor drink forget go kill drink till livin hell bar cell still payin cheatin crime oh get long way go still time still time honky tonk prison still time man not forgive poor heart breakin no escapin morning wake find still time oh catch cheatin twice twenty life place sun never shin tomorrow go find right still time still time honky tonk prison still time man not forgive poor heart breakin no escapin morning wake find still time still time,have it be a year since the last time i have see her my god i could swear it be ten and the ocean of liquor i drink to forget her be go to kill me but i will drink till then i have be livin in hell with a bar for a cell still payin for my cheatin crime oh and i get a long way to go still do time still do time in a honky tonk prison still do time where a man as not forgive my poor heart be breakin but there be no escapin each morning i wake up and i find still do time oh when you be catch cheatin twice it be twenty to life in a place where the sun never shin and tomorrow you be go to find me right here still do time still do time in a honky tonk prison still do time where a man as not forgive my poor heart be breakin but there be no escapin each morning i wake up and i find still do time still do time,/lyric/327967/George+Jones/Still+Doin%27+Time,['Country'],2:50,"['earthy', 'intimate', 'melancholy', 'plaintive', 'reflective', 'romantic', 'sad', 'somber']",Still Doin' Time,https://www.allmusic.com/song/still-doin-time-mt0000494221
26,26,The Go-Betweens,sad,Before Hollywood,/album/before-hollywood-mw0000690044,"stand off, a stand off
we're off to the send-off
you sit on the stairs
lost in your hair
what's that you're wearing?
it looks like a necklace
oh, how the stars
shine on your face
I won't stand
I won't wait
I won't stand for that
I won't wait now I say
another time in another room
skin turned and held sweat
lost in all it's feeling
I fell in your eyes
I fell for your eyes
pull back the curtains
let in the dark
I'll lie and watch
while your hair sparks
I won't stand
I won't wait
I won't stand for that
I won't wait now I say
another time in another room
another time in another room
you told me stars would fall
you told me ice would melt
you told me everything!
now and again
a bad debt won't wait
I won't wait ",stand stand send sit stair lose hair wear look like necklace oh star shine face not stand not wait not stand not wait say another time another room skin turn hold sweat lose feel fall eye fall eye pull back curtain let dark lie watch hair spark not stand not wait not stand not wait say another time another room another time another room tell star would fall tell ice would melt tell everything bad debt not wait not wait,stand off a stand off we be off to the send off you sit on the stair lose in your hair what be that you be wear it look like a necklace oh how the star shine on your face i will not stand i will not wait i will not stand for that i will not wait now i say another time in another room skin turn and hold sweat lose in all it be feel i fall in your eye i fall for your eye pull back the curtain let in the dark i will lie and watch while your hair spark i will not stand i will not wait i will not stand for that i will not wait now i say another time in another room another time in another room you tell me star would fall you tell me ice would melt you tell me everything now and again a bad debt will not wait i will not wait,/lyric/1996580/The+Go-Betweens/A+Bad+Debt+Follows+You,['Pop/Rock'],2:50,"['literate', 'tense/anxious', 'poignant', 'reflective', 'sad', 'somber', 'stylish', 'bittersweet']",A Bad Debt Follows You,https://www.allmusic.com/song/a-bad-debt-follows-you-mt0012482447
