,Unnamed: 0,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics(normalized_no_stopwords),lyrics(normalized_with_stopwords),lyrics_href,track_genres,track_length,track_moods,track_title,track_url
10,10,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"Once I lived the life of a millionaire,
Spent all my money, I just did not care.
Took all my friends out for a good time,
Bought bootleg liquor, champagne and wine.

Then I began to fall so low,
Lost all my good friends, I did not have nowhere to go.
I get my hands on a dollar again,
I'm gonna hang on to it till that eagle grins.

'Cause no, no, nobody knows you
When you're down and out.
In your pocket, not one penny,
And as for friends, you don't have any.

When you finally get back up on your feet again,
Everybody wants to be your old long-lost friend.
Said it's mighty strange, without a doubt,
Nobody knows you when you're down and out.

When you finally get back upon your feet again,
Everybody wants to be your good old long-lost friend.
Said it's mighty strange,
Nobody knows you,
Nobody knows you,
Nobody knows you when you're down and out.",live life millionaire spend money not care take friend good time buy bootleg liquor champagne wine begin fall low lose good friend not nowhere go get hand dollar go hang till eagle grin ecause no no nobody know pocket not one penny friend not finally get back foot everybody want old long lose friend say mighty strange without doubt nobody know finally get back upon foot everybody want good old long lose friend say mighty strange nobody know nobody know nobody know,once i live the life of a millionaire spend all my money i just do not care take all my friend out for a good time buy bootleg liquor champagne and wine then i begin to fall so low lose all my good friend i do not have nowhere to go i get my hand on a dollar again i be go to hang on to it till that eagle grin ecause no no nobody know you when you be down and out in your pocket not one penny and as for friend you do not have any when you finally get back up on your foot again everybody want to be your old long lose friend say it be mighty strange without a doubt nobody know you when you be down and out when you finally get back upon your foot again everybody want to be your good old long lose friend say it be mighty strange nobody know you nobody know you nobody know you when you be down and out ,/lyric/2738915/Eric+Clapton/Nobody+Knows+You+When+You%27re+Down+and+Out,['Pop/Rock'],3:49,"['laid-back/mellow', 'light', 'organic', 'relaxed', 'warm', 'amiable/good-natured', 'cheerful', 'intimate']",Nobody Knows You When You're Down and Out,https://www.allmusic.com/song/nobody-knows-you-when-youre-down-and-out-mt0003017373
11,11,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"Woke up this morning, feel 'round for my shoes,
You know 'bout that babe, had them old walkin' blues.
Woke up this morning, I feel 'round for my shoes,
You know 'bout that babe, Lord, I had them old walkin' blues.

Leavin' this morning, I had to go ride the blinds.
I've been mistreated, don't mind dying.
This morning, I had to go ride the blinds,
I've been mistreated, Lord, I don't mind dying.

People tell me walkin' blues ain't bad;
Worst old feeling I most ever had.
People tell me the old walkin' blues ain't bad.
Well it's the worst old feeling, Lord, I most ever had.",wake morning feel round shoe know bout babe old walkin blue wake morning feel round shoe know bout babe lord old walkin blue leavin morning go ride blind mistreat not mind die morning go ride blind mistreat lord not mind die people tell walkin blue not bad bad old feeling ever people tell old walkin blue not bad well bad old feeling lord ever,wake up this morning feel round for my shoe you know bout that babe have them old walkin blue wake up this morning i feel round for my shoe you know bout that babe lord i have them old walkin blue leavin this morning i have to go ride the blind i have be mistreat do not mind die this morning i have to go ride the blind i have be mistreat lord i do not mind die people tell me walkin blue as not bad bad old feeling i most ever have people tell me the old walkin blue as not bad well it be the bad old feeling lord i most ever have ,/lyric/2738918/Eric+Clapton/Walkin%27+Blues,['Pop/Rock'],3:37,"['laid-back/mellow', 'light', 'organic', 'relaxed', 'warm', 'amiable/good-natured', 'intimate', 'soothing']",Walkin' Blues,https://www.allmusic.com/song/walkin-blues-mt0000469988
12,12,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"Alberta, Alberta,
Where you been so long?
Alberta, Alberta,
Where you been so long?
Ain't had no loving
Since you've been gone.

Alberta, Alberta,
Where'd you stay last night?
Alberta, Alberta
Where'd you stay last night?
Come home this morning,
Clothes don't fit you right

Alberta, Alberta,
Girl, you're on my mind.
Alberta, Alberta,
Girl, you're on my mind.
Ain't had no loving
Such a great long time.

Alberta, Alberta,
Where you been so long?
Alberta, Alberta,
Where you been so long?
Ain't had no loving
Since you've been gone.",alberta alberta long alberta alberta long not no loving since go alberta alberta stay last night alberta alberta stay last night come home morning clothe not fit right alberta alberta girl mind alberta alberta girl mind not no love great long time alberta alberta long alberta alberta long not no loving since go,alberta alberta where you be so long alberta alberta where you be so long as not have no loving since you have be go alberta alberta where do you stay last night alberta alberta where do you stay last night come home this morning clothe do not fit you right alberta alberta girl you be on my mind alberta alberta girl you be on my mind as not have no love such a great long time alberta alberta where you be so long alberta alberta where you be so long as not have no loving since you have be go ,/lyric/2738919/Eric+Clapton/Alberta,"['Pop/Rock', 'International']",3:42,"['laid-back/mellow', 'light', 'organic', 'relaxed', 'warm', 'amiable/good-natured', 'intimate', 'soothing']",Alberta,https://www.allmusic.com/song/alberta-mt0000822776
13,13,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"I got the blues from my baby left me by the San Francisco Bay,
The ocean liner's gone so far away.
Didn't mean to treat her so bad, she was the best girl I ever have had,
She said goodbye, I can take a cry, I want to lay down and die.

I ain't got a nickel and I ain't got a lousy dime.
She don't come back, think I'm going to lose my mind.
If she ever gets back to stay, it's going to be another brand new day,
Walking with my baby down by the San Francisco Bay.

Sitting down looking from my back door, wondering which way to go,
The woman I'm so crazy about, she don't love me no more.
Think I'll catch me a freight train, 'cause I'm feeling blue,
And ride all the way to the end of the line, thinking only of you.

Meanwhile, in another city, just about to go insane,
Thought I heard my baby, Lord, the way she used to call my name.
If I ever get her back to stay, it's going to be another brand new day,
Walking with my baby down by the San Francisco Bay.

Walking with my baby down by the San Francisco Bay.
Walking with my baby down by the San Francisco Bay.",get blue baby leave san francisco bay ocean liner go far away not mean treat bad good girl ever say goodbye take cry want lay die not get nickel not get lousy dime not come back think go lose mind ever get back stay go another brand new day walk baby san francisco bay sit look back door wonder way go woman crazy not love no think catch freight train ecause feel blue ride way end line think meanwhile another city go insane think hear baby lord way use call name ever get back stay go another brand new day walk baby san francisco bay walk baby san francisco bay walk baby san francisco bay,i get the blue from my baby leave me by the san francisco bay the ocean liner go so far away do not mean to treat her so bad she be the good girl i ever have have she say goodbye i can take a cry i want to lay down and die i as not get a nickel and i as not get a lousy dime she do not come back think i be go to lose my mind if she ever get back to stay it be go to be another brand new day walk with my baby down by the san francisco bay sit down look from my back door wonder which way to go the woman i be so crazy about she do not love me no more think i will catch me a freight train ecause i be feel blue and ride all the way to the end of the line think only of you meanwhile in another city just about to go insane think i hear my baby lord the way she use to call my name if i ever get her back to stay it be go to be another brand new day walk with my baby down by the san francisco bay walk with my baby down by the san francisco bay walk with my baby down by the san francisco bay ,/lyric/2738920/Eric+Clapton/San+Francisco+Bay+Blues,['Pop/Rock'],3:23,"['carefree', 'fun', 'laid-back/mellow', 'light', 'organic', 'playful', 'relaxed', 'warm']",San Francisco Bay Blues,https://www.allmusic.com/song/san-francisco-bay-blues-mt0000573189
14,14,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"I keep drinking malted milk,
Trying to drive my blues away.
I keep drinking malted milk,
Trying to drive my blues away.
Baby, you're just as welcome to my loving
As the flowers is in May.

Malted milk, malted milk,
Keep rushing to my head.
Malted milk, malted milk,
Keep rushing to my head.
And I have a funny, funny feeling
And I'm talking all out my head.

Baby, fix me one more drink
And hug your daddy one more time.
Baby, fix me one more drink
And hug your daddy one more time.
Keep on stirring my malted milk, mama,
Until I change my mind.

My doorknob keeps on turning,
There must be spooks around my bed.
My doorknob keeps on turning,
There must be spooks around my bed.
And I have a funny, funny feeling
And the hair's rising on my head.",keep drink malted milk try drive blue away keep drink malted milk try drive blue away baby welcome loving flower may malted milk malted milk keep rush head malted milk malted milk keep rush head funny funny feeling talk head baby fix one drink hug daddy one time baby fix one drink hug daddy one time keep stir malted milk mama change mind doorknob keep turn must spook around bed doorknob keep turn must spook around bed funny funny feeling hair rise head,i keep drink malted milk try to drive my blue away i keep drink malted milk try to drive my blue away baby you be just as welcome to my loving as the flower be in may malted milk malted milk keep rush to my head malted milk malted milk keep rush to my head and i have a funny funny feeling and i be talk all out my head baby fix me one more drink and hug your daddy one more time baby fix me one more drink and hug your daddy one more time keep on stir my malted milk mama until i change my mind my doorknob keep on turn there must be spook around my bed my doorknob keep on turn there must be spook around my bed and i have a funny funny feeling and the hair rise on my head ,/lyric/2738921/Eric+Clapton/Malted+Milk,['Pop/Rock'],3:36,"['laid-back/mellow', 'lazy', 'light', 'organic', 'reflective', 'relaxed', 'warm', 'amiable/good-natured']",Malted Milk,https://www.allmusic.com/song/malted-milk-mt0000366214
15,15,Eric Clapton,warm,MTV Unplugged,/album/mtv-unplugged-mw0000081583,"Well, I woke up this morning, my biscuit rolling on.

Well now, come here baby, sit down on daddy's knee.
Well now, come here baby, sit down on daddy's knee.
I want to tell you about the way they treated me.

Well, I rolled and I tumbled, cried the whole night long.
Well, I rolled and I tumbled, cried the whole night long.
When I woke up this morning, all I had was gone.",well wake morning biscuit roll well come baby sit daddy knee well come baby sit daddy knee want tell way treat well roll tumble cry whole night long well roll tumble cry whole night long wake morning go,well i wake up this morning my biscuit roll on well now come here baby sit down on daddy knee well now come here baby sit down on daddy knee i want to tell you about the way they treat me well i roll and i tumble cry the whole night long well i roll and i tumble cry the whole night long when i wake up this morning all i have be go ,/lyric/2738923/Eric+Clapton/Rollin%27+and+Tumblin%27,['Pop/Rock'],4:12,"['fun', 'light', 'organic', 'relaxed', 'rollicking', 'warm', 'amiable/good-natured', 'cheerful']",Rollin' and Tumblin',https://www.allmusic.com/song/rollin-and-tumblin-mt0009276977
16,16,The Beach Boys,warm,Sunflower,/album/sunflower-mw0000310518,"I'm thinking about a-this whole world
Late at night I think about the love of this whole world
Lots of different people everywhere
And when I go anywhere I see love I see love I see love

When girls get mad at boys and go
Many times they're just putting on a show
But when they leave you wait alone

You are there like everywhere like everyone you see
Happy cause your living and your free

Now here comes another day for your love
(I'm thinking about a-this whole world)
(A-this whole world)
Love

Woo oo oo oo ooo ooo oo oo
(Woo oo oo oo ooo ooo oo oo)

Aummmmm wooo wooooo bop didit

Late at night I think about the love of this whole world
(This whole world)
Oomm dot dit it
Oomm dot dit it
Oomm dot dit it",think whole world late night think love whole world lot different people everywhere go anywhere see love see love see love girl get mad boy go many time put show leave wait alone like everywhere like everyone see happy living free come another day love think whole world whole world love woo oo oo oo ooo ooo oo oo woo oo oo oo ooo ooo oo oo aummmmm wooo wooooo bop didit late night think love whole world whole world oomm dot dit oomm dot dit oomm dot dit,i be think about a this whole world late at night i think about the love of this whole world lot of different people everywhere and when i go anywhere i see love i see love i see love when girl get mad at boy and go many time they be just put on a show but when they leave you wait alone you be there like everywhere like everyone you see happy because your living and your free now here come another day for your love i be think about a this whole world a this whole world love woo oo oo oo ooo ooo oo oo woo oo oo oo ooo ooo oo oo aummmmm wooo wooooo bop didit late at night i think about the love of this whole world this whole world oomm dot dit it oomm dot dit it oomm dot dit it,/lyric/905280/The+Beach+Boys/This+Whole+World,['Pop/Rock'],1:58,"['happy', 'plaintive', 'poignant', 'earnest', 'joyous', 'sweet', 'warm', 'amiable/good-natured']",This Whole World,https://www.allmusic.com/song/this-whole-world-mt0045331739
17,17,The Beach Boys,warm,Sunflower,/album/sunflower-mw0000310518,"If every word I said
Could make you laugh
I'd talk forever (together my love)
I ask the sky just what we had
Mmm It shone forever (together my love my my my my my my my my my my my
my my)
If the song I sing to you
Could fill your heart with joy
I'd sing forever (together my love my my my my)
Forever
Forever
I've been so happy loving you

Do do do do do do do do do together my love

Let the love I have for you
Live in your heart
And beat forever (together my love)
Forever
Forever
I've been so happy loving you

Baby just let me sing it my baby
I want to be singin' my baby
Baby baby baby my baby
I want to be singin'
I want to be singin' my baby
Oh oh oh oh
My my my my my my

So I'm goin' away
Mmm but not forever
Na na na na
I gotta love you anyway

Forever",every word say could make laugh would talk forever together love ask sky mmm shine forever together love song sing could fill heart joy would sing forever together love forever forever happy love together love let love live heart beat forever together love forever forever happy love baby let sing baby want singin baby baby baby baby baby want singin want singin baby oh oh oh oh go away mmm not forever na na na na get love anyway forever,if every word i say could make you laugh i would talk forever together my love i ask the sky just what we have mmm it shine forever together my love my my my my my my my my my my my my my if the song i sing to you could fill your heart with joy i would sing forever together my love my my my my forever forever i have be so happy love you do do do do do do do do do together my love let the love i have for you live in your heart and beat forever together my love forever forever i have be so happy love you baby just let me sing it my baby i want to be singin my baby baby baby baby my baby i want to be singin i want to be singin my baby oh oh oh oh my my my my my my so i be go away mmm but not forever na na na na i get to love you anyway forever,/lyric/905282/The+Beach+Boys/Forever,['Pop/Rock'],2:42,"['gentle', 'poignant', 'romantic', 'springlike', 'warm', 'calm/peaceful', 'delicate', 'earnest']",Forever,https://www.allmusic.com/song/forever-mt0045331746
18,18,Phil Collins,warm,Face Value,/album/face-value-mw0000189462,"The roof is leaking and the wind is howling
Kids are crying 'cause the sheets are so cold
Woke this morning found my hands were frozen
I've tried to fix the fire, but you know the damn thing's too old 

It's been months now, since we heard from our Mary,
I wonder if she ever made the coast
Well, she and her young man, they both moved out there
I sure hope they write, just to let us know 

And me, I'm getting stronger by the minute
My wife's expecting, but I hope she can wait
'Cause this winter looks like it's gonna be another bad one
But spring'll soon be here,
Oh God I hope it's not late

Ma and pa lived here, and theirs before them
They tried their hardest to make it a home
Seems so long now since they passed over
Hope my children'll try to make it their own

The roof is leaking and the wind is howling
The kinds are crying, 'cause the sheets are so cold
Woke this morning found my hands were frozen
Oh, I've tried to fix the fire, but you know the damn thing's too old 

But me oh, I'm getting stronger by the minute
My wife's expecting, but I hope she can wait
'Cause this winter looks like it's gonna be another bad one
But spring'll soon be here,
Oh, God I hope it's not late",roof leak wind howl kid cry ecause sheet cold wake morning find hand freeze try fix fire know damn thing old month since hear mary wonder ever make coast well young man move sure hope write let us know get strong minute wife expect hope wait ecause winter look like go another bad one springll soon oh god hope not late pa live try hard make home seem long since pass hope childrenll try make roof leak wind howl kind cry ecause sheet cold wake morning find hand freeze oh try fix fire know damn thing old oh get strong minute wife expect hope wait ecause winter look like go another bad one springll soon oh god hope not late,the roof be leak and the wind be howl kid be cry ecause the sheet be so cold wake this morning find my hand be freeze i have try to fix the fire but you know the damn thing too old it be be month now since we hear from our mary i wonder if she ever make the coast well she and her young man they both move out there i sure hope they write just to let us know and me i be get strong by the minute my wife expect but i hope she can wait ecause this winter look like it be go to be another bad one but springll soon be here oh god i hope it be not late ma and pa live here and theirs before them they try their hard to make it a home seem so long now since they pass over hope my childrenll try to make it their own the roof be leak and the wind be howl the kind be cry ecause the sheet be so cold wake this morning find my hand be freeze oh i have try to fix the fire but you know the damn thing too old but me oh i be get strong by the minute my wife expect but i hope she can wait ecause this winter look like it be go to be another bad one but springll soon be here oh god i hope it be not late,/lyric/30908490/Phil+Collins/The+Roof+Is+Leaking+%28Nicka%E2%80%99s+Stella+Polaris+Interpretation%29,['Pop/Rock'],3:18,"['earnest', 'intimate', 'nocturnal', 'refined', 'sensual', 'smooth', 'soothing', 'warm']",The Roof Is Leaking,https://www.allmusic.com/song/the-roof-is-leaking-mt0012481888
19,19,Phil Collins,warm,Face Value,/album/face-value-mw0000189462,"Just as I thought I'd make it
You walk back into my life
Just like you never left 

Just as I'd learned to be lonely
You call up to tell me
You're not sure if you're ready
Oh, but ready or not, you'll take what you've got and leave 

Oh, leave me alone with my heart
I'm putting the pieces back together again
Just leave, leave me alone with my dreams
I can do without you, know what I mean

I wish I could write a love song
To show you the way I feel
Seems you don't like to listen
Oh but like it or not, take what you've got and you leave 

Oh, leave me alone with my heart
It's broken in two and I'm not, I'm not thinking too straight
Just leave, oh, leave me alone with my dreams
You've taken everything else, you know what I mean",think would make walk back life like never leave would learn lonely call tell not sure ready oh ready not take get leave oh leave alone heart put piece back together leave leave alone dream without know mean wish could write love song show way feel seem not like listen oh like not take get leave oh leave alone heart break two not not think straight leave oh leave alone dream take everything else know mean,just as i think i would make it you walk back into my life just like you never leave just as i would learn to be lonely you call up to tell me you be not sure if you be ready oh but ready or not you will take what you have get and leave oh leave me alone with my heart i be put the piece back together again just leave leave me alone with my dream i can do without you know what i mean i wish i could write a love song to show you the way i feel seem you do not like to listen oh but like it or not take what you have get and you leave oh leave me alone with my heart it be break in two and i be not i be not think too straight just leave oh leave me alone with my dream you have take everything else you know what i mean,/lyric/2016231/Phil+Collins/You+Know+What+I+Mean,['Pop/Rock'],2:33,"['earnest', 'intimate', 'nocturnal', 'refined', 'sensual', 'smooth', 'warm', 'atmospheric']",You Know What I Mean,https://www.allmusic.com/song/you-know-what-i-mean-mt0012499568
20,20,Phil Collins,warm,Face Value,/album/face-value-mw0000189462,"Yeah
Aww
I never ever thought I'd ever get tired of playing games
Ooh, but I've been holding back for too long
Now the time has come I'm gonna get it right
Now's the time to show them all that they're wrong 

Oh oh 'cause they said thunder and they said lightning
It would never strike twice
Oh but if that's true, then why can't you tell me
How come this feels so nice, oh it feels alright 
Feels alright, alright

I never ever did believe in guiding lights
'Cause what you didn't hold, slipped away
Oh but there's a feeling deep down in my shoes
'Cause things look like they're going my way 

Ah ha, 'cause they say thunder and they say lightning
It would never strike twice
Oh but if that's true, then why can't you tell me
How come this feels so nice, so nice, it feels alright 

Yeah
Oh
I never ever did believe in a second chance
You get, just one crack of the whip, that's all
If you played the game, you got treated right
Oh, but I'm not playing the game, no more

Ah ho, and they say thunder and they say lightning
It would never strike twice
Oh, but if that's true, then why can't you tell me
How come this feels so nice
Ah ho, and they say thunder and they say lightning
It would never strike twice
Oh, but if that's true, then why can't you tell me
How come this feels so nice
So nice
When they say thunder, they say lightning
It would never strike twice",yeah aww never ever think would ever get tired playing game ooh hold back long time come go get right time show wrong oh oh ecause say thunder say lightn would never strike twice oh true not tell come feel nice oh feel alright feel alright alright never ever believe guide light ecause not hold slip away oh feel deep shoe ecause thing look like go way ah ha ecause say thunder say lightn would never strike twice oh true not tell come feel nice nice feel alright yeah oh never ever believe second chance get one crack whip play game get treat right oh not play game no ah ho say thunder say lightn would never strike twice oh true not tell come feel nice ah ho say thunder say lightn would never strike twice oh true not tell come feel nice nice say thunder say lightn would never strike twice,yeah aww i never ever think i would ever get tired of playing game ooh but i have be hold back for too long now the time have come i be go to get it right now the time to show them all that they be wrong oh oh ecause they say thunder and they say lightn it would never strike twice oh but if that be true then why can not you tell me how come this feel so nice oh it feel alright feel alright alright i never ever do believe in guide light ecause what you do not hold slip away oh but there be a feel deep down in my shoe ecause thing look like they be go my way ah ha ecause they say thunder and they say lightn it would never strike twice oh but if that be true then why can not you tell me how come this feel so nice so nice it feel alright yeah oh i never ever do believe in a second chance you get just one crack of the whip that be all if you play the game you get treat right oh but i be not play the game no more ah ho and they say thunder and they say lightn it would never strike twice oh but if that be true then why can not you tell me how come this feel so nice ah ho and they say thunder and they say lightn it would never strike twice oh but if that be true then why can not you tell me how come this feel so nice so nice when they say thunder they say lightn it would never strike twice,/lyric/2016232/Phil+Collins/Thunder+and+Lightning,['Pop/Rock'],4:13,"['earnest', 'intimate', 'nocturnal', 'refined', 'sensual', 'smooth', 'soothing', 'warm']",Thunder and Lightning,https://www.allmusic.com/song/thunder-and-lightning-mt0012480318
21,21,Phil Collins,warm,Face Value,/album/face-value-mw0000189462,"If you feel it do it,
You don't need a reason
For all you know it could be good for you 

To show your feelings (oh)
Ooh, don't just leave them
Do the things you believe in, it's alright
Don't worry turn around (don't worry turn around), I will still be here 

I'm not moving (I'm not going anywhere), don't worry
Are you just trying and push me out (just trying)
No, I'm not moving (I'm not going anywhere)
No, I'm not going anywhere tonight

If you think it, say it (oh)
No-one can stop you
Don't keep quiet, just 'cause you think you ought to
Feel free to shout it loud, speak your mind, spit it out 

Oh, I'm not moving (I'm not going anywhere), don't worry
Are you just trying and push me out (just trying)
No, I'm not moving (I'm not going anywhere), don't worry
Ah, there's no hurry, I just sit it out
So don't worry turn around, I will still be here

If it hurts don't do it (oh)
'Cause no-one can take you make you drink
And no-one can tell you what you think
Remember if your spirit starts to sink
Don't you worry turn around, I will still be here",feel not need reason know could good show feeling oh ooh not leave thing believe alright not worry turn around not worry turn around still not move not go anywhere not worry try push try no not move not go anywhere no not go anywhere tonight think say oh no one stop not keep quiet ecause think ought feel free shout loud speak mind spit oh not move not go anywhere not worry try push try no not move not go anywhere not worry ah no hurry sit not worry turn around still hurt not oh ecause no one take make drink no one tell think remember spirit start sink not worry turn around still,if you feel it do it you do not need a reason for all you know it could be good for you to show your feeling oh ooh do not just leave them do the thing you believe in it be alright do not worry turn around do not worry turn around i will still be here i be not move i be not go anywhere do not worry be you just try and push me out just try no i be not move i be not go anywhere no i be not go anywhere tonight if you think it say it oh no one can stop you do not keep quiet just ecause you think you ought to feel free to shout it loud speak your mind spit it out oh i be not move i be not go anywhere do not worry be you just try and push me out just try no i be not move i be not go anywhere do not worry ah there be no hurry i just sit it out so do not worry turn around i will still be here if it hurt do not do it oh ecause no one can take you make you drink and no one can tell you what you think remember if your spirit start to sink do not you worry turn around i will still be here,/lyric/2016233/Phil+Collins/I%27m+Not+Moving,['Pop/Rock'],2:35,"['earnest', 'intimate', 'nocturnal', 'refined', 'sensual', 'smooth', 'soothing', 'warm']",I'm Not Moving,https://www.allmusic.com/song/im-not-moving-mt0028648075
22,22,Phil Collins,warm,Face Value,/album/face-value-mw0000189462,"Turn off your mind, relax and float downstream
It is not dying, it is not dying
Lay down all thoughts, surrender to the void
It is shining, oh it is shining
That you may see the meaning of within
It is beginning, oh it is beginning?

That love is all and love is everyone
It is knowing, oh it is knowing
And ignorance and hate may mourn the dead
It is believing, oh it is believing
So play the game, existence to the end
Of the beginning, of the beginning

Of the beginning, of the beginning
Of the beginning, of the beginning
Of the beginning, of the beginning
Of the beginning, of the beginning
Of the beginning, of the beginning
Of the beginning, of the beginning
Of the beginning
Somewhere over the rainbow
Way up high
There's a land that dreamed of once in a lullaby
Okay",turn mind relax float downstream not die not die lay thought surrender void shin oh shin may see meaning within begin oh begin love love everyone know oh know ignorance hate may mourn dead believe oh believe play game existence end beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning beginning somewhere rainbow way high land dream lullaby okay,turn off your mind relax and float downstream it be not die it be not die lay down all thought surrender to the void it be shin oh it be shin that you may see the meaning of within it be begin oh it be begin that love be all and love be everyone it be know oh it be know and ignorance and hate may mourn the dead it be believe oh it be believe so play the game existence to the end of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning of the beginning somewhere over the rainbow way up high there be a land that dream of once in a lullaby okay,/lyric/32190315/Phil+Collins/Tomorrow+Never+Knows,['Pop/Rock'],4:47,"['earnest', 'intimate', 'nocturnal', 'refined', 'sensual', 'smooth', 'soothing', 'warm']",Tomorrow Never Knows,https://www.allmusic.com/song/tomorrow-never-knows-mt0031446556
23,23,Phil Collins,warm,The Singles,/album/the-singles-mw0002965123,"One more night, one more night
I've been trying ooh so long to let you know
Let you know how I feel
And if I stumble if I fall, just help me back
So I can make you see

Please give me one more night, give me one more night
One more night cos I can't wait forever
Give me just one more night, oh just one more night
Oh one more night cos I can't wait forever

I've been sitting here so long
Wasting time, just staring at the phone
And I was wondering should I call you
Then I thought maybe you're not alone

Please give me one more night, give me just one more night
Oh one more night, cos I can't wait forever
Please give me one more night, ooh just one more night
Oh one more night, cos I can't wait forever
Give me one more night, give me just one more night
Ooh one more night, cos I can't wait forever

Like a river to the sea
I will always be with you
And if you sail away
I will follow you

Give me one more night, give me just one more night
Oh one more night, cos I can't wait forever
I know there'll never be a time you'll ever feel the same
And I know it's only words
But if you change your mind you know that I'll be here
And maybe we both can learn

Give me just one more night, give me just one more night
Ooh one more night, cos I can't wait forever
Give me just one more night, give me just one more night
Ooh one more night, cos I can't wait forever
",one night one night try ooh long let know let know feel stumble fall help back make see please give one night give one night one night cos not wait forever give one night oh one night oh one night cos not wait forever sit long waste time star phone wonder call think maybe not alone please give one night give one night oh one night cos not wait forever please give one night ooh one night oh one night cos not wait forever give one night give one night ooh one night cos not wait forever like river sea always sail away follow give one night give one night oh one night cos not wait forever know never time ever feel know word change mind know maybe learn give one night give one night ooh one night cos not wait forever give one night give one night ooh one night cos not wait forever,one more night one more night i have be try ooh so long to let you know let you know how i feel and if i stumble if i fall just help me back so i can make you see please give me one more night give me one more night one more night cos i can not wait forever give me just one more night oh just one more night oh one more night cos i can not wait forever i have be sit here so long waste time just star at the phone and i be wonder should i call you then i think maybe you be not alone please give me one more night give me just one more night oh one more night cos i can not wait forever please give me one more night ooh just one more night oh one more night cos i can not wait forever give me one more night give me just one more night ooh one more night cos i can not wait forever like a river to the sea i will always be with you and if you sail away i will follow you give me one more night give me just one more night oh one more night cos i can not wait forever i know there will never be a time you will ever feel the same and i know it be only word but if you change your mind you know that i will be here and maybe we both can learn give me just one more night give me just one more night ooh one more night cos i can not wait forever give me just one more night give me just one more night ooh one more night cos i can not wait forever,/lyric/584438/Phil+Collins/One+More+Night+%5B12%22+Mix%5D,['Pop/Rock'],4:48,"['laid-back/mellow', 'melancholy', 'searching', 'sweet', 'warm', 'wistful', 'bittersweet', 'reflective']",One More Night,https://www.allmusic.com/song/one-more-night-mt0053443012
24,24,Phil Collins,warm,The Singles,/album/the-singles-mw0002965123,"Come stop your crying
It will be alright
Just take my hand
And hold it tight

I will protect you
From all around you
I will be here
Don't you cry

For one so small,
You seem so strong
My arms will hold you,
Keep you safe and warm
This bond between us
Can't be broken
I will be here
Don't you cry

'Cause you'll be in my heart
Yes, you'll be in my heart
From this day on
Now and forever more
You'll be in my heart
No matter what they say
You'll be here in my heart
Always

Why can't they understand the way we feel
They just don't trust what they can't explain
I know we're different, but deep inside us
We're not that different at all

And you'll be in my heart
Yes you'll be in my heart
From this day on
Now and forever more

Don't listen to them
'Cause what do they know
We need each other, to have, to hold
They'll see in time, I know

When destiny calls you, you must be strong
I may not be with you
But you got to hold on
They'll see in time, I know
We'll show them together

'Cause you'll be in my heart
Believe me you'll be in my heart
I'll be there from this day on
Now and forever more

You'll be in my heart
No matter what they say
You'll be here in my heart
Always

Always I'll be with you
I'll be there for you always
Always and always

Just look over your shoulder
Just look over your shoulder
Just look over your shoulder
I'll be there
Always",come stop crying alright take hand hold tight protect around not cry one small seem strong arm hold keep safe warm bond us not break not cry ecause heart yes heart day forever heart no matter say heart always not understand way feel not trust not explain know different deep inside us not different heart yes heart day forever not listen ecause know need hold see time know destiny call must strong may not get hold see time know show together ecause heart believe heart day forever heart no matter say heart always always always always always look shoulder look shoulder look shoulder always,come stop your crying it will be alright just take my hand and hold it tight i will protect you from all around you i will be here do not you cry for one so small you seem so strong my arm will hold you keep you safe and warm this bond between us can not be break i will be here do not you cry ecause you will be in my heart yes you will be in my heart from this day on now and forever more you will be in my heart no matter what they say you will be here in my heart always why can not they understand the way we feel they just do not trust what they can not explain i know we be different but deep inside us we be not that different at all and you will be in my heart yes you will be in my heart from this day on now and forever more do not listen to them ecause what do they know we need each other to have to hold they will see in time i know when destiny call you you must be strong i may not be with you but you get to hold on they will see in time i know we will show them together ecause you will be in my heart believe me you will be in my heart i will be there from this day on now and forever more you will be in my heart no matter what they say you will be here in my heart always always i will be with you i will be there for you always always and always just look over your shoulder just look over your shoulder just look over your shoulder i will be there always,/lyric/18628832/Phil+Collins/You%27ll+Be+in+My+Heart+%5BSingle+Version%5D+%5BFrom+Tarzan%5D+%5BVersion%5D,"['Stage & Screen', 'Pop/Rock']",4:17,"['bittersweet', 'melancholy', 'plaintive', 'smooth', 'soft/quiet', 'sparkling', 'sweet', 'warm']",You'll Be in My Heart,https://www.allmusic.com/song/youll-be-in-my-heart-mt0053443019
