,Unnamed: 0,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics(normalized_no_stopwords),lyrics(normalized_with_stopwords),lyrics_href,track_genres,track_length,track_moods,track_title,track_url
10,10,The Beach Boys,exuberant,Summer Days (And Summer?,/album/summer-days-and-summer-nights%21%21-mw0000116156,"Well East coast girls are hip
I really dig those styles they wear
And the Southern girls with the way they talk
They knock me out when I'm down there

The Mid-West farmer's daughters really make you feel alright
And the Northern girls with the way they kiss
They keep their boyfriends warm at night

I wish they all could be California girls
I wish they all could be California
I wish they all could be California girls

The West coast has the sunshine
And the girls all get so tanned
I dig a french bikini on Hawaiin island dolls 
By a palm tree in the sand

I been all around this great big world
And I seen all kinds of girls
Yeah, but I couldn't wait to get back in the States
Back to the cutest girls in the world

I wish they all could be California girls
I wish they all could be California
I wish they all could be California girls

I wish they all could be California girls
I wish they all could be California girls
I wish they all could be California girls
I wish they all could be California girls
I wish they all could be California girls
I wish they all could be California girls
I wish they all could be California girls",well east coast girl hip really dig style wear southern girl way talk knock mid west farmer daughter really make feel alright northern girl way kiss keep boyfriend warm night wish could california girl wish could california wish could california girl west coast sunshine girl get tanned dig french bikini hawaiin island doll palm tree sand around great big world see kind girl yeah could not wait get back state back cut girl world wish could california girl wish could california wish could california girl wish could california girl wish could california girl wish could california girl wish could california girl wish could california girl wish could california girl wish could california girl,well east coast girl be hip i really dig those style they wear and the southern girl with the way they talk they knock me out when i be down there the mid west farmer daughter really make you feel alright and the northern girl with the way they kiss they keep their boyfriend warm at night i wish they all could be california girl i wish they all could be california i wish they all could be california girl the west coast have the sunshine and the girl all get so tanned i dig a french bikini on hawaiin island doll by a palm tree in the sand i be all around this great big world and i see all kind of girl yeah but i could not wait to get back in the state back to the cut girl in the world i wish they all could be california girl i wish they all could be california i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl i wish they all could be california girl,/lyric/35436776/The+Beach+Boys/California+Girls+%5BStereo%5D,['Pop/Rock'],2:47,"['summery', 'warm', 'effervescent', 'exuberant', 'rousing', 'sweet', 'boisterous', 'cheerful']",California Girls [Stereo],https://www.allmusic.com/song/california-girls-stereo-mt0045572499
11,11,Van Morrison,exuberant,His Band and the Street?,/album/his-band-and-the-street-choir-mw0000191086,"Don't want to discuss it
I think it's time for a change
You may get disgusted
Start thinkin' that I'm strange

In that case I'll go underground
Get some heavy rest
Never have to worry
About what is worst and what is best (get it)

Oh oh Domino (all right)
Roll me over Romeo
There you go
Lord have mercy

I said oh oh Domino
Roll me over Romeo
There you go
Say it again

I said oh oh Domino
I said oh oh Domino, dig it

There's no need for argument
There's no argument at all
And if you never hear from him
That just means he didn't call or vice versa
That depends on wherever you're at
Or and if you never hear from me
That just means I would rather not

Oh oh Domino
Roll me over Romeo
There you go
Lord have mercy
I said oh oh Domino
Roll me over Romeo

There you go
Say it again
Oh oh Domino
I said oh oh Domino.

Hey Mr. DJ 
I just want to hear some rhythm and blues music 
On the radio
On the radio
On the radio
Uh-uh, all right
Uh-uh, all right
Uh-uh, all right
Uh-uh
Hear the band
One more time",not want discuss think time change may get disgusted start thinkin strange case go underground get heavy rest never worry bad good get oh oh domino right roll romeo go lord mercy say oh oh domino roll romeo go say say oh oh domino say oh oh domino dig no need argument no argument never hear mean not call vice versa depend wherever never hear mean would rather not oh oh domino roll romeo go lord mercy say oh oh domino roll romeo go say oh oh domino say oh oh domino hey mr dj want hear rhythm blue music radio radio radio uh uh right uh uh right uh uh right uh uh hear band one time,do not want to discuss it i think it be time for a change you may get disgusted start thinkin that i be strange in that case i will go underground get some heavy rest never have to worry about what be bad and what be good get it oh oh domino all right roll me over romeo there you go lord have mercy i say oh oh domino roll me over romeo there you go say it again i say oh oh domino i say oh oh domino dig it there be no need for argument there be no argument at all and if you never hear from him that just mean he do not call or vice versa that depend on wherever you be at or and if you never hear from me that just mean i would rather not oh oh domino roll me over romeo there you go lord have mercy i say oh oh domino roll me over romeo there you go say it again oh oh domino i say oh oh domino hey mr dj i just want to hear some rhythm and blue music on the radio on the radio on the radio uh uh all right uh uh all right uh uh all right uh uh hear the band one more time,/lyric/5938077/Van+Morrison/Domino+%5BWith+Flute%5D,['R&B;'],3:06,"['confident', 'exuberant', 'happy', 'rollicking', 'rowdy']",Domino,https://www.allmusic.com/song/domino-mt0011949210
12,12,Van Morrison,exuberant,His Band and the Street?,/album/his-band-and-the-street-choir-mw0000191086,"The photographer smiles
Take a break for a while
Take a rest, do your very best
Take five, honey
Five, honey

You search in your bag
Light up a fag
Think it's a drag, but you're so glad
To be alive honey
Alive honey

Said when this is all over
You'll be in clover
We'll go out and spend
All of your blue money
Blue money
Blue money

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you do, n' do-do-do-you-do
N' do-do

Alright, (do-do) do-it

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you do, n' do-do-do-you-do
N' do-do, do-do

Alright, (do-do) do-it

Well the cameraman smiles
Take a break for a while
Do your best, do your very best
Take five, honey
Take five

You search in your bag
Light up a fag
Say it's a drag, but you're so glad
To be alive honey
Alive honey

Said when this is all over
You'll be in clover
We'll go on out and spend
All of your blue money
Blue money
Blue money alright

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you do, n' do-do-do-you-do
N' do-do

Alright, (do-do) do-it

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you do, n' do-do-do-you-do
N' do-do, do-do
Alright, (do-do) do-it

One more time

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you do, n' do-do-do-you-do
'N-do-do (do-do)

Hey (do-do)

Do-do-you-do, n'-do-do-you-do
N' do-do-do-you-do, n' do-do-do-you-do
'N-do-do

Alright, do-do

Say, when this is all over
We'll be in clover
We'll go out and spend all your

(Blue money) blue money

Blue money (blue money)

Ooh juice money, loose money

Juice money, loose money, honey

(Do-do-do, do-do-do-do)
What kind a money, honey?

(Do-do-do, do-do-do-do)
Juice money, loose money

Blue money (do-do-do, do-do-do-do)

Juice money

Loose money (do-do-do, do-do-do-do)

Blue money

Hey, alright

Juice money
Ow
Long as you wanna be",photographer smile take break take rest good take five honey five honey search bag light fag think drag glad alive honey alive honey say clover go spend blue money blue money blue money n n n n alright n n n n alright well cameraman smile take break good good take five honey take five search bag light fag say drag glad alive honey alive honey say clover go spend blue money blue money blue money alright n n n n alright n n n n alright one time n n n n hey n n n n alright say clover go spend blue money blue money blue money blue money ooh juice money loose money juice money loose money honey kind money honey juice money loose money blue money juice money loose money blue money hey alright juice money ow long wanna,the photographer smile take a break for a while take a rest do your very good take five honey five honey you search in your bag light up a fag think it be a drag but you be so glad to be alive honey alive honey say when this be all over you will be in clover we will go out and spend all of your blue money blue money blue money do do you do n do do you do n do do do you do n do do do you do n do do alright do do do it do do you do n do do you do n do do do you do n do do do you do n do do do do alright do do do it well the cameraman smile take a break for a while do your good do your very good take five honey take five you search in your bag light up a fag say it be a drag but you be so glad to be alive honey alive honey say when this be all over you will be in clover we will go on out and spend all of your blue money blue money blue money alright do do you do n do do you do n do do do you do n do do do you do n do do alright do do do it do do you do n do do you do n do do do you do n do do do you do n do do do do alright do do do it one more time do do you do n do do you do n do do do you do n do do do you do n do do do do hey do do do do you do n do do you do n do do do you do n do do do you do n do do alright do do say when this be all over we will be in clover we will go out and spend all your blue money blue money blue money blue money ooh juice money loose money juice money loose money honey do do do do do do do what kind a money honey do do do do do do do juice money loose money blue money do do do do do do do juice money loose money do do do do do do do blue money hey alright juice money ow long as you wanna be,/lyric/877924/Van+Morrison/Blue+Money,['R&B;'],3:40,"['celebratory', 'exuberant', 'happy']",Blue Money,https://www.allmusic.com/song/blue-money-mt0011951109
13,13,Phil Collins,exuberant,"Hello, I Must Be Going!",/album/hello-i-must-be-going%21-mw0000650001,"I need love, love
Oh, ease my mind
And I need to find time
Someone to call mine

My mama said, ""you can't hurry love
No, you'll just have to wait""
She said, ""love don't come easy
But it's a game of give and take""
You can't hurry love
No, you'll just have to wait
Just trust in a good time
No matter how long it takes

How many heartaches must I stand
Before I find the love to let me live again
Right now the only thing that keeps me hanging on
When I feel my strength, ooh, it's almost gone

I remember mama said, ""you can't hurry love
No, you'll just have to wait""
She said, ""love don't come easy
It's a game of give and take""
How long must I wait
How much more must I take
Before loneliness
Will cause my heart, heart to break

No, I can't bear to live my life alone
I grow impatient for a love to call my own
But when I feel that i, I can't go on
Well these precious words keep me hanging on

I remember mama said, ""you can't hurry love
No, you'll just have to wait""
She said, ""love don't come easy
But it's a game of give and take""
You can't hurry love
No, you'll just have to wait
Just trust in a good time
No matter how long it takes

Now wait
Now love, love don't come easy
But I keep on waiting
Anticipating for that soft voice
To talk to me at night
For some tender arms
Hold me tight
I keep waiting
Ooh, till that day
But it ain't easy (love don't come easy)
No, you know it ain't easy

My mama said you can't hurry love
No, you'll just have to wait
She said ""love don't come easy
But it's a game of give and take""
You can't hurry love
No, you'll just have to wait
She said ""love don't come easy
But it's a game of give and take""
You can't hurry love, no you'll just have to wait",need love love oh ease mind need find time someone call mine mama say not hurry love no wait say love not come easy game give take not hurry love no wait trust good time no matter long take many heartache must stand find love let live right thing keep hang feel strength ooh almost go remember mama say not hurry love no wait say love not come easy game give take long must wait much must take loneliness heart heart break no not bear live life alone grow impatient love call feel not go well precious word keep hang remember mama say not hurry love no wait say love not come easy game give take not hurry love no wait trust good time no matter long take wait love love not come easy keep wait anticipate soft voice talk night tender arm hold tight keep wait ooh till day not easy love not come easy no know not easy mama say not hurry love no wait say love not come easy game give take not hurry love no wait say love not come easy game give take not hurry love no wait,i need love love oh ease my mind and i need to find time someone to call mine my mama say you can not hurry love no you will just have to wait she say love do not come easy but it be a game of give and take you can not hurry love no you will just have to wait just trust in a good time no matter how long it take how many heartache must i stand before i find the love to let me live again right now the only thing that keep me hang on when i feel my strength ooh it be almost go i remember mama say you can not hurry love no you will just have to wait she say love do not come easy it be a game of give and take how long must i wait how much more must i take before loneliness will because my heart heart to break no i can not bear to live my life alone i grow impatient for a love to call my own but when i feel that i i can not go on well these precious word keep me hang on i remember mama say you can not hurry love no you will just have to wait she say love do not come easy but it be a game of give and take you can not hurry love no you will just have to wait just trust in a good time no matter how long it take now wait now love love do not come easy but i keep on wait anticipate for that soft voice to talk to me at night for some tender arm hold me tight i keep wait ooh till that day but it as not easy love do not come easy no you know it as not easy my mama say you can not hurry love no you will just have to wait she say love do not come easy but it be a game of give and take you can not hurry love no you will just have to wait she say love do not come easy but it be a game of give and take you can not hurry love no you will just have to wait,/lyric/2018489/Phil+Collins/You+Can%27t+Hurry+Love,['Pop/Rock'],2:50,"['amiable/good-natured', 'bright', 'cheerful', 'confident', 'dramatic', 'earnest', 'energetic', 'exuberant']",You Can't Hurry Love,https://www.allmusic.com/song/you-cant-hurry-love-mt0010706380
14,14,INXS,exuberant,Kick,/album/kick-mw0000193443,"See the sound
It crashes in
All around
It gets in
Now take your hands
And raise them up
Into to the air
That's all around ya
Now bring them down
Like a clock at two
Shake your head
You know what to do
They want to put
Guns in the sky
Someone out there
Ain't gonna like it

But it could be good
Make us love each other
Have to realize
I own the future

Guns in the sky

Guns in the sky

Guns in the sky

Guns in the sky

Guns in the sky
Child grows up to see
Guns in the sky
Used to be on TV

Want to change
Forgot the joke
It's great to see you
I'm running late, da da da
Love your hair, da da da
Lend me a ten, da da da
I love your big house, da da da

Could you spare a dime
Well I'm sick of it, it's a load of shit
We could stop the world and let of all the fools
And let them go live with their guns in the sky

Guns in the sky
Guns in the sky
Guns in the sky
Guns in the sky
Guns in the sky
Guns in the sky
Guns in the sky",see sound crash around get take hand raise air around ya bring like clock two shake head know want put gun sky someone not go like could good make us love realize future gun sky gun sky gun sky gun sky gun sky child grow see gun sky use tv want change forget joke great see run late da da da love hair da da da lend ten da da da love big house da da da could spare dime well sick load shit could stop world let fool let go live gun sky gun sky gun sky gun sky gun sky gun sky gun sky gun sky,see the sound it crash in all around it get in now take your hand and raise them up into to the air that be all around ya now bring them down like a clock at two shake your head you know what to do they want to put gun in the sky someone out there as not go to like it but it could be good make us love each other have to realize i own the future gun in the sky gun in the sky gun in the sky gun in the sky gun in the sky child grow up to see gun in the sky use to be on tv want to change forget the joke it be great to see you i be run late da da da love your hair da da da lend me a ten da da da i love your big house da da da could you spare a dime well i be sick of it it be a load of shit we could stop the world and let of all the fool and let them go live with their gun in the sky gun in the sky gun in the sky gun in the sky gun in the sky gun in the sky gun in the sky gun in the sky,/lyric/1171398/INXS/Guns+in+the+Sky,['Pop/Rock'],2:20,"['stylish', 'boisterous', 'confident', 'slick', 'brassy', 'energetic', 'exuberant', 'freewheeling']",Guns in the Sky,https://www.allmusic.com/song/guns-in-the-sky-mt0012495202
15,15,INXS,exuberant,Kick,/album/kick-mw0000193443,"Take one step
Out the door
Look around
For a whole lot more

Off there in the distance
Fire burn bright
We make decisions
That's what we do, that's what we do

Wild life
Wild life
When it's bad it ain't bad enough

I'll be your one
Your one and only
Like animals
Locked in the zoo

Oh, give me freedom
Day and night
No one to tell me
What to do

Off in the distance
Fire burn bright
We make decisions

Wild life
Wild life
When it's bad it ain't bad enough

I got to learn
Some respect
That's what I have
I have for you

Motivation, it comes and goes
But the questions, they stay alive

Wild life
Wild life
When it's bad it ain't bad enough",take one step door look around whole lot distance fire burn bright make decision wild life wild life bad not bad enough one one like animal lock zoo oh give freedom day night no one tell distance fire burn bright make decision wild life wild life bad not bad enough get learn respect motivation come go question stay alive wild life wild life bad not bad enough,take one step out the door look around for a whole lot more off there in the distance fire burn bright we make decision that be what we do that be what we do wild life wild life when it be bad it as not bad enough i will be your one your one and only like animal lock in the zoo oh give me freedom day and night no one to tell me what to do off in the distance fire burn bright we make decision wild life wild life when it be bad it as not bad enough i get to learn some respect that be what i have i have for you motivation it come and go but the question they stay alive wild life wild life when it be bad it as not bad enough,/lyric/2019288/INXS/Wild+Life,['Pop/Rock'],3:07,"['stylish', 'confident', 'fun', 'boisterous', 'celebratory', 'brash', 'energetic', 'exuberant']",Wild Life,https://www.allmusic.com/song/wild-life-mt0012487806
16,16,INXS,exuberant,Kick,/album/kick-mw0000193443,"Come on
Come on
Come on
Come on

I look around
Unsatisfied
At what they're giving me
But then I think
To myself
Is there someone else
Oh, who feels the same as me
Do you feel the same baby

When my back is broken
When the mountain moves away
All the dreams and promises
That we give
We give away

Sometimes you kick
Sometimes you get kicked
Sometimes you kick
Sometimes you get kicked

Sometimes you kick
Sometimes you get kicked, oh
Sometimes you kick
Sometimes you get kicked, baby

Look ahead
But don't mix it up
Baby look ahead
To better days
And better ways
Make peace
With flesh and blood
Make peace
With your love

Nothing more I could ask of you
But in the end this is the truth

When my back is broken
When the mountain moves away
All the dreams and promises
That we give
We give away

Sometimes you kick
Sometimes you get kicked
Sometimes you kick
Sometimes you get kicked

Sometimes you kick
Sometimes you get kicked
Sometimes you kick, oh
Sometimes you get kicked

Sometimes you kick
Sometimes you get kicked, oh",come come come come look around unsatisfied give think someone else oh feel feel baby back break mountain move away dream promise give give away sometimes kick sometimes get kick sometimes kick sometimes get kick sometimes kick sometimes get kick oh sometimes kick sometimes get kick baby look ahead not mix baby look ahead good day good way make peace flesh blood make peace love nothing could ask end truth back break mountain move away dream promise give give away sometimes kick sometimes get kick sometimes kick sometimes get kick sometimes kick sometimes get kick sometimes kick oh sometimes get kick sometimes kick sometimes get kick oh,come on come on come on come on i look around unsatisfied at what they be give me but then i think to myself be there someone else oh who feel the same as me do you feel the same baby when my back be break when the mountain move away all the dream and promise that we give we give away sometimes you kick sometimes you get kick sometimes you kick sometimes you get kick sometimes you kick sometimes you get kick oh sometimes you kick sometimes you get kick baby look ahead but do not mix it up baby look ahead to good day and good way make peace with flesh and blood make peace with your love nothing more i could ask of you but in the end this be the truth when my back be break when the mountain move away all the dream and promise that we give we give away sometimes you kick sometimes you get kick sometimes you kick sometimes you get kick sometimes you kick sometimes you get kick sometimes you kick oh sometimes you get kick sometimes you kick sometimes you get kick oh,/lyric/2019291/INXS/Kick,['Pop/Rock'],3:13,"['stylish', 'confident', 'fun', 'boisterous', 'celebratory', 'brash', 'energetic', 'exuberant']",Kick,https://www.allmusic.com/song/kick-mt0012497924
17,17,INXS,exuberant,Kick,/album/kick-mw0000193443,"Well you spent the whole day
With your axe to the wheel
Read the late paper
It was full of bad news
Excuse me but I think
What I'm saying is true
You've got to find some time
And devote it to you
So come on down
To the party
Callin' all nations
To put it on the line
Come on down
To the party
Callin' all nations
To put it on the line

So come on all you people
With the stars in your hair
You know what's going on
There's no need to despair
Take the chains from you mind
Take the chains from your feet
And do the sex dance
'Cause' it's necessary

You don't have to be rich
You don't have to be famous
No you just
Gotta have
A little bit of patience
Jump into your old car
Or take a cab train or boat
The only thing that matters
Is that ya really gotta go

So come on down
To the party
Callin' all nations
To put it on the line
Come on down
To the party
Callin' all nations
To put it on the line

Well you spent the whole day
With your axe to the wheel
Read the late paper
It was full of bad news
Excuse me but I think
What I'm saying is true
You've got to spend some time
And devote it to you

So come on down
To the party
Callin' all nations
To put it on the line
Come on down
To the party
Callin' all nations
To put it on the line

Callin' all nations
Callin' all nations
Callin' all nations
Callin' all nations

Callin' all nations
Put it on the line
Callin' all nations
Put it on the line
Callin' all nations
Put it on the line
Callin' all nations
Put it on the line",well spend whole day axe wheel read late paper full bad news excuse think say true get find time devote come party callin nation put line come party callin nation put line come people star hair know go no need despair take chain mind take chain foot sex dance ecause necessary not rich not famous no get little bit patience jump old car take cab train boat thing matter ya really get go come party callin nation put line come party callin nation put line well spend whole day axe wheel read late paper full bad news excuse think say true get spend time devote come party callin nation put line come party callin nation put line callin nation callin nation callin nation callin nation callin nation put line callin nation put line callin nation put line callin nation put line,well you spend the whole day with your axe to the wheel read the late paper it be full of bad news excuse me but i think what i be say be true you have get to find some time and devote it to you so come on down to the party callin all nation to put it on the line come on down to the party callin all nation to put it on the line so come on all you people with the star in your hair you know what be go on there be no need to despair take the chain from you mind take the chain from your foot and do the sex dance ecause it be necessary you do not have to be rich you do not have to be famous no you just get to have a little bit of patience jump into your old car or take a cab train or boat the only thing that matter be that ya really get to go so come on down to the party callin all nation to put it on the line come on down to the party callin all nation to put it on the line well you spend the whole day with your axe to the wheel read the late paper it be full of bad news excuse me but i think what i be say be true you have get to spend some time and devote it to you so come on down to the party callin all nation to put it on the line come on down to the party callin all nation to put it on the line callin all nation callin all nation callin all nation callin all nation callin all nation put it on the line callin all nation put it on the line callin all nation put it on the line callin all nation put it on the line,/lyric/2019292/INXS/Calling+All+Nations,['Pop/Rock'],3:00,"['stylish', 'confident', 'fun', 'boisterous', 'celebratory', 'brash', 'energetic', 'exuberant']",Calling All Nations,https://www.allmusic.com/song/calling-all-nations-mt0012483371
18,18,INXS,exuberant,Kick,/album/kick-mw0000193443,"Ever stop to wonder
Should I question
Move a stone look under
Should I judge

How you have changed my friend
You're not the same my friend
Do you lose sleep at night
Do you ever stop to think
Where it went wrong for you
Who turned your reds to blue

Who put those tiny daggers in your heart
Who put those tiny daggers in your heart
Who put those tiny daggers in your heart

Ever stop to wonder
I should not question
Move a stone look under
I should not judge

They say you're never lonely
They say you're with the best
But when they turn those lights out
I bet you spin and turn
And cry just like the rest
And cry just like a baby

Who put those tiny daggers in your heart
Who put those tiny daggers in your heart
Who put those tiny daggers in your heart

Ever stop to wonder
I should not question
Move a stone look under
I should not judge

No need for desperation
No need for sweet revenge
Please try to remember
The door is always there
Don't you walk on by
The door is always there

All you want to do is kick it in
All you got to do is walk right in

Who put those tiny daggers in your heart
Who put those tiny daggers in your heart
Who put those tiny daggers in your heart

Who put those tiny daggers in your heart
Who put those tiny daggers in your heart
Who put those tiny daggers in your heart

Who put those tiny daggers in your heart
Oh yeah
In your heart
Yeah",ever stop wonder question move stone look judge change friend not friend lose sleep night ever stop think go wrong turn red blue put tiny dagger heart put tiny dagger heart put tiny dagger heart ever stop wonder not question move stone look not judge say never lonely say good turn light bet spin turn cry like rest cry like baby put tiny dagger heart put tiny dagger heart put tiny dagger heart ever stop wonder not question move stone look not judge no need desperation no need sweet revenge please try remember door always not walk door always want kick get walk right put tiny dagger heart put tiny dagger heart put tiny dagger heart put tiny dagger heart put tiny dagger heart put tiny dagger heart put tiny dagger heart oh yeah heart yeah,ever stop to wonder should i question move a stone look under should i judge how you have change my friend you be not the same my friend do you lose sleep at night do you ever stop to think where it go wrong for you who turn your red to blue who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart ever stop to wonder i should not question move a stone look under i should not judge they say you be never lonely they say you be with the good but when they turn those light out i bet you spin and turn and cry just like the rest and cry just like a baby who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart ever stop to wonder i should not question move a stone look under i should not judge no need for desperation no need for sweet revenge please try to remember the door be always there do not you walk on by the door be always there all you want to do be kick it in all you get to do be walk right in who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart who put those tiny dagger in your heart oh yeah in your heart yeah,/lyric/2019293/INXS/Tiny+Daggers,['Pop/Rock'],3:29,"['stylish', 'confident', 'fun', 'boisterous', 'celebratory', 'brash', 'energetic', 'exuberant']",Tiny Daggers,https://www.allmusic.com/song/tiny-daggers-mt0012486263
19,19,The Beach Boys,exuberant,Today!,/album/today%21-mw0000115529,"Do you want to dance and hold my hand
Tell me baby I'm your lover man
Oh baby do you want to dance?

Do you want to dance under the moonlight
Hold me baby all through the night
Oh baby
Do you want to dance?
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance?

Do you want to dance under the moonlight
Kiss me baby all through the night
Oh baby
Do you want to dance?

Do you want to dance under the moonlight
Squeeze me, squeeze me baby all through the night
Oh baby
Do you want to dance?
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance?

Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance

Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance
Do you, do you, do you
Do you want to dance",want dance hold hand tell baby lover man oh baby want dance want dance moonlight hold baby night oh baby want dance want dance want dance want dance want dance moonlight kiss baby night oh baby want dance want dance moonlight squeeze squeeze baby night oh baby want dance want dance want dance want dance want dance want dance want dance want dance want dance want dance,do you want to dance and hold my hand tell me baby i be your lover man oh baby do you want to dance do you want to dance under the moonlight hold me baby all through the night oh baby do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you want to dance under the moonlight kiss me baby all through the night oh baby do you want to dance do you want to dance under the moonlight squeeze me squeeze me baby all through the night oh baby do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance do you do you do you do you want to dance,/lyric/382375/The+Beach+Boys/Do+You+Wanna+Dance%3F,['Pop/Rock'],2:21,"['exciting', 'gleeful', 'joyous', 'rousing', 'celebratory', 'exuberant', 'fun', 'happy']",Do You Wanna Dance?,https://www.allmusic.com/song/do-you-wanna-dance-mt0045331678
20,20,The Beach Boys,exuberant,Today!,/album/today%21-mw0000115529,"(good to my baby)
(good to my baby)
(good to my baby)
(good to my baby)

They think I'm bad and I treat her so mean
But all they know is from what they've seen
And when I get her alone now
You know we're happy as a couple could be
And when I give her my love it's between her and me

She's my girl and I'm good to my baby
She's my girl and I'm good to my baby
And I know she's happy with me
(good to my baby)
(good to my baby)

Some guys may think they'd be better for her
But she knows just what she wants for sure
And when we're out with our friends now
You know that we never have to put on a show
And we stay together while other couples come and go

She's my girl and I'm good to my baby
She's my girl and I'm good to my baby
And I know she's happy with me
(good to my baby)
(good to my baby)

(good to my baby)
(good to my baby)
(good to my baby)
(good to my baby)

She's my girl and I'm good to my baby
She's my girl and I'm good to my baby

She's my girl and I'm good to my baby
She's my girl and I'm good to my baby",good baby good baby good baby good baby think bad treat mean know see get alone know happy couple could give love girl good baby girl good baby know happy good baby good baby guy may think would good know want sure friend know never put show stay together couple come go girl good baby girl good baby know happy good baby good baby good baby good baby good baby good baby girl good baby girl good baby girl good baby girl good baby, good to my baby good to my baby good to my baby good to my baby they think i be bad and i treat her so mean but all they know be from what they have see and when i get her alone now you know we be happy as a couple could be and when i give her my love it be between her and me she be my girl and i be good to my baby she be my girl and i be good to my baby and i know she be happy with me good to my baby good to my baby some guy may think they would be good for her but she know just what she want for sure and when we be out with our friend now you know that we never have to put on a show and we stay together while other couple come and go she be my girl and i be good to my baby she be my girl and i be good to my baby and i know she be happy with me good to my baby good to my baby good to my baby good to my baby good to my baby good to my baby she be my girl and i be good to my baby she be my girl and i be good to my baby she be my girl and i be good to my baby she be my girl and i be good to my baby,/lyric/1054545/The+Beach+Boys/Good+to+My+Baby,['Pop/Rock'],2:18,"['confident', 'earnest', 'sentimental', 'cheerful', 'exuberant', 'fun', 'lively', 'sweet']",Good to My Baby,https://www.allmusic.com/song/good-to-my-baby-mt0045331679
